CID                                      InvCost              VarCost              ChargingRate        
C51_to_C9_dynamic_charger                2.0333               0.001                8.6957              
C4_to_C26_dynamic_charger                1.6887               0.001                2.1739              
C46_to_C8_dynamic_charger                2.0771               0.001                8.6957              
C5_to_Depot_dynamic_charger              1.8134               0.001                2.1739              
Depot_to_C52_dynamic_charger             2.0072               0.001                8.6957              
C19_to_C49_dynamic_charger               1.8242               0.001                8.6957              
C9_to_C81_dynamic_charger                2.3232               0.001                2.1739              
C64_to_C63_dynamic_charger               1.8724               0.001                8.6957              
C80_to_C24_dynamic_charger               1.5648               0.001                2.1739              
C14_to_C38_dynamic_charger               2.4237               0.001                8.6957              
C7_to_C19_dynamic_charger                1.7677               0.001                8.6957              
C19_to_C49_dynamic_charger               1.8242               0.001                8.6957              
C40_to_C21_dynamic_charger               1.9804               0.001                8.6957              
C4_to_C26_dynamic_charger                1.6887               0.001                2.1739              
C76_to_Depot_dynamic_charger             2.1938               0.001                8.6957              
C89_to_C60_dynamic_charger               2.0387               0.001                2.1739              
C26_to_Depot_dynamic_charger             1.6902               0.001                8.6957              
C46_to_C8_dynamic_charger                2.0771               0.001                8.6957              
C41_to_C73_dynamic_charger               1.9368               0.001                8.6957              
C14_to_C38_dynamic_charger               2.4237               0.001                8.6957              
Depot_to_C58_dynamic_charger             2.4803               0.001                8.6957              
C98_to_C100_dynamic_charger              1.9283               0.001                8.6957              
C12_to_C28_dynamic_charger               2.0811               0.001                2.1739              
C19_to_C49_dynamic_charger               1.8242               0.001                8.6957              
C88_to_Depot_dynamic_charger             2.4978               0.001                2.1739              
C61_to_C5_dynamic_charger                1.9492               0.001                2.1739              
C94_to_Depot_dynamic_charger             2.2747               0.001                2.1739              
Depot_to_C6_dynamic_charger              2.3195               0.001                2.1739              
C98_to_C100_dynamic_charger              1.9283               0.001                8.6957              
C95_to_C94_dynamic_charger               1.8985               0.001                8.6957              
C53_to_Depot_dynamic_charger             1.661                0.001                8.6957              
C18_to_Depot_dynamic_charger             2.3603               0.001                2.1739              
C97_to_C95_dynamic_charger               1.9774               0.001                2.1739              
Depot_to_C31_dynamic_charger             1.9404               0.001                8.6957              
C9_to_C81_dynamic_charger                2.3232               0.001                2.1739              
C65_to_C71_dynamic_charger               1.6402               0.001                8.6957              
C53_to_Depot_dynamic_charger             1.661                0.001                8.6957              
C35_to_C34_dynamic_charger               2.3436               0.001                2.1739              
C78_to_C76_dynamic_charger               1.77                 0.001                8.6957              
C25_to_C67_dynamic_charger               1.9222               0.001                8.6957              
C77_to_C12_dynamic_charger               1.8538               0.001                8.6957              
C80_to_C24_dynamic_charger               1.5648               0.001                2.1739              
C92_to_C97_dynamic_charger               2.3204               0.001                2.1739              
Depot_to_C54_dynamic_charger             2.3498               0.001                2.1739              
Depot_to_C68_dynamic_charger             1.5638               0.001                8.6957              
Depot_to_C6_dynamic_charger              2.3195               0.001                2.1739              
C32_to_C10_dynamic_charger               1.8441               0.001                2.1739              
Depot_to_C89_dynamic_charger             1.8806               0.001                8.6957              
C80_to_C24_dynamic_charger               1.5648               0.001                2.1739              
C87_to_C13_dynamic_charger               1.8278               0.001                2.1739              
C13_to_Depot_dynamic_charger             2.1577               0.001                2.1739              
C95_to_C94_dynamic_charger               1.8985               0.001                8.6957              
Depot_to_C58_dynamic_charger             2.4803               0.001                8.6957              
C65_to_C71_dynamic_charger               1.6402               0.001                8.6957              
C29_to_C79_dynamic_charger               1.7712               0.001                8.6957              
C56_to_C23_dynamic_charger               1.6221               0.001                8.6957              
Depot_to_C89_dynamic_charger             1.8806               0.001                8.6957              
C11_to_C64_dynamic_charger               1.8276               0.001                8.6957              
C45_to_C46_dynamic_charger               1.8222               0.001                2.1739              
C21_to_C72_dynamic_charger               1.6712               0.001                8.6957              
C52_to_C7_dynamic_charger                2.2817               0.001                8.6957              
C66_to_C65_dynamic_charger               1.9372               0.001                8.6957              
C94_to_Depot_dynamic_charger             2.2747               0.001                2.1739              
C33_to_C50_dynamic_charger               2.0633               0.001                8.6957              
C56_to_C23_dynamic_charger               1.6221               0.001                8.6957              
C32_to_C10_dynamic_charger               1.8441               0.001                2.1739              
Depot_to_C89_dynamic_charger             1.8806               0.001                8.6957              
C61_to_C5_dynamic_charger                1.9492               0.001                2.1739              
C77_to_C12_dynamic_charger               1.8538               0.001                8.6957              
Depot_to_C1_dynamic_charger              2.4044               0.001                8.6957              
C52_to_C7_dynamic_charger                2.2817               0.001                8.6957              
C33_to_C50_dynamic_charger               2.0633               0.001                8.6957              
C18_to_Depot_dynamic_charger             2.3603               0.001                2.1739              
C51_to_C9_dynamic_charger                2.0333               0.001                8.6957              
Depot_to_C54_dynamic_charger             2.3498               0.001                2.1739              
C5_to_Depot_dynamic_charger              1.8134               0.001                2.1739              
Depot_to_C54_dynamic_charger             2.3498               0.001                2.1739              
Depot_to_C52_dynamic_charger             2.0072               0.001                8.6957              
C89_to_C60_dynamic_charger               2.0387               0.001                2.1739              
C82_to_Depot_dynamic_charger             1.959                0.001                8.6957              
C7_to_C19_dynamic_charger                1.7677               0.001                8.6957              
C91_to_C44_dynamic_charger               2.1508               0.001                8.6957              
Depot_to_C52_dynamic_charger             2.0072               0.001                8.6957              
C58_to_C2_dynamic_charger                2.4058               0.001                2.1739              
C46_to_C8_dynamic_charger                2.0771               0.001                8.6957              
C11_to_C64_dynamic_charger               1.8276               0.001                8.6957              
C78_to_C76_dynamic_charger               1.77                 0.001                8.6957              
Depot_to_C31_dynamic_charger             1.9404               0.001                8.6957              
C53_to_Depot_dynamic_charger             1.661                0.001                8.6957              
C4_to_C26_dynamic_charger                1.6887               0.001                2.1739              
C43_to_C42_dynamic_charger               2.2468               0.001                2.1739              
C92_to_C97_dynamic_charger               2.3204               0.001                2.1739              
Depot_to_C6_dynamic_charger              2.3195               0.001                2.1739              
C32_to_C10_dynamic_charger               1.8441               0.001                2.1739              
C45_to_C46_dynamic_charger               1.8222               0.001                2.1739              
Depot_to_C1_dynamic_charger              2.4044               0.001                8.6957              
C78_to_C76_dynamic_charger               1.77                 0.001                8.6957              
C40_to_C21_dynamic_charger               1.9804               0.001                8.6957              
C76_to_Depot_dynamic_charger             2.1938               0.001                8.6957              
C6_to_C96_dynamic_charger                2.0602               0.001                8.6957              
C43_to_C42_dynamic_charger               2.2468               0.001                2.1739              
C12_to_C28_dynamic_charger               2.0811               0.001                2.1739              
C92_to_C97_dynamic_charger               2.3204               0.001                2.1739              
C70_to_C30_dynamic_charger               2.1971               0.001                2.1739              
C82_to_Depot_dynamic_charger             1.959                0.001                8.6957              
C41_to_C73_dynamic_charger               1.9368               0.001                8.6957              
C13_to_Depot_dynamic_charger             2.1577               0.001                2.1739              
C26_to_Depot_dynamic_charger             1.6902               0.001                8.6957              
C38_to_C86_dynamic_charger               2.3423               0.001                2.1739              
C13_to_Depot_dynamic_charger             2.1577               0.001                2.1739              
C64_to_C63_dynamic_charger               1.8724               0.001                8.6957              
C7_to_C19_dynamic_charger                1.7677               0.001                8.6957              
C80_to_C24_dynamic_charger               1.5648               0.001                2.1739              
Depot_to_C1_dynamic_charger              2.4044               0.001                8.6957              
Depot_to_C31_dynamic_charger             1.9404               0.001                8.6957              
