CID                                      InvCost              VarCost              ChargingRate        
C16_to_C19_dynamic_charger               1.5782               0.001                1.1799              
C59_to_C60_dynamic_charger               2.4806               0.001                0.295               
C59_to_C60_dynamic_charger               2.4806               0.001                0.295               
C52_to_Depot_dynamic_charger             2.4783               0.001                1.1799              
C53_to_C54_dynamic_charger               1.8427               0.001                1.1799              
C27_to_C29_dynamic_charger               2.4837               0.001                0.295               
C63_to_C74_dynamic_charger               1.8319               0.001                0.295               
C31_to_C33_dynamic_charger               2.2514               0.001                0.295               
C24_to_C32_dynamic_charger               2.2956               0.001                0.295               
C15_to_C13_dynamic_charger               2.2796               0.001                1.1799              
C89_to_C91_dynamic_charger               2.3749               0.001                1.1799              
Depot_to_C21_dynamic_charger             1.6656               0.001                0.295               
C16_to_C19_dynamic_charger               1.5782               0.001                1.1799              
C32_to_C31_dynamic_charger               1.5671               0.001                0.295               
C85_to_C88_dynamic_charger               1.5052               0.001                1.1799              
C94_to_C92_dynamic_charger               2.0421               0.001                1.1799              
C57_to_Depot_dynamic_charger             1.5587               0.001                1.1799              
C37_to_C35_dynamic_charger               1.5343               0.001                0.295               
C69_to_C61_dynamic_charger               2.4968               0.001                1.1799              
C39_to_C38_dynamic_charger               2.1348               0.001                0.295               
C49_to_Depot_dynamic_charger             1.9334               0.001                1.1799              
C66_to_Depot_dynamic_charger             2.3167               0.001                1.1799              
C93_to_C97_dynamic_charger               2.1276               0.001                1.1799              
C70_to_C71_dynamic_charger               2.0233               0.001                1.1799              
Depot_to_C67_dynamic_charger             1.8884               0.001                1.1799              
C75_to_C1_dynamic_charger                2.4453               0.001                1.1799              
C90_to_C87_dynamic_charger               1.978                0.001                0.295               
C98_to_C96_dynamic_charger               2.4213               0.001                1.1799              
C2_to_C4_dynamic_charger                 1.8583               0.001                0.295               
Depot_to_C59_dynamic_charger             1.7476               0.001                1.1799              
C47_to_C43_dynamic_charger               1.6017               0.001                1.1799              
C37_to_C35_dynamic_charger               1.5343               0.001                0.295               
C69_to_C61_dynamic_charger               2.4968               0.001                1.1799              
C37_to_C35_dynamic_charger               1.5343               0.001                0.295               
C59_to_C60_dynamic_charger               2.4806               0.001                0.295               
C31_to_C33_dynamic_charger               2.2514               0.001                0.295               
Depot_to_C20_dynamic_charger             1.7937               0.001                1.1799              
Depot_to_C59_dynamic_charger             1.7476               0.001                1.1799              
C27_to_C29_dynamic_charger               2.4837               0.001                0.295               
C90_to_C87_dynamic_charger               1.978                0.001                0.295               
Depot_to_C41_dynamic_charger             2.1697               0.001                1.1799              
C32_to_C31_dynamic_charger               1.5671               0.001                0.295               
C98_to_C96_dynamic_charger               2.4213               0.001                1.1799              
C100_to_C99_dynamic_charger              1.8842               0.001                1.1799              
C70_to_C71_dynamic_charger               2.0233               0.001                1.1799              
C46_to_C48_dynamic_charger               1.859                0.001                1.1799              
