CID                                      InvCost              VarCost              ChargingRate        
C55_to_C26_dynamic_charger               2.3705               0.001                25.0                
C37_to_C95_dynamic_charger               1.7729               0.001                6.25                
C1_to_C77_dynamic_charger                1.6103               0.001                6.25                
C5_to_C59_dynamic_charger                1.9161               0.001                25.0                
C25_to_C67_dynamic_charger               1.8393               0.001                25.0                
C12_to_C28_dynamic_charger               2.0642               0.001                25.0                
C29_to_C68_dynamic_charger               2.4369               0.001                6.25                
C9_to_C66_dynamic_charger                1.5838               0.001                25.0                
C59_to_C100_dynamic_charger              1.5808               0.001                25.0                
C39_to_C55_dynamic_charger               2.025                0.001                25.0                
C67_to_C23_dynamic_charger               2.0543               0.001                25.0                
C35_to_C34_dynamic_charger               2.3127               0.001                6.25                
C61_to_C93_dynamic_charger               1.9002               0.001                25.0                
C29_to_C68_dynamic_charger               2.4369               0.001                6.25                
C11_to_C62_dynamic_charger               2.2135               0.001                25.0                
C7_to_C46_dynamic_charger                1.802                0.001                25.0                
C9_to_C66_dynamic_charger                1.5838               0.001                25.0                
C12_to_C28_dynamic_charger               2.0642               0.001                25.0                
C37_to_C95_dynamic_charger               1.7729               0.001                6.25                
C35_to_C34_dynamic_charger               2.3127               0.001                6.25                
C13_to_C2_dynamic_charger                1.9629               0.001                25.0                
C36_to_C19_dynamic_charger               2.4216               0.001                25.0                
C23_to_C75_dynamic_charger               1.9308               0.001                25.0                
C24_to_C29_dynamic_charger               1.5127               0.001                6.25                
C42_to_C57_dynamic_charger               2.2773               0.001                6.25                
C83_to_C82_dynamic_charger               1.5021               0.001                25.0                
C13_to_C2_dynamic_charger                1.9629               0.001                25.0                
C29_to_C68_dynamic_charger               2.4369               0.001                6.25                
C81_to_C71_dynamic_charger               2.0885               0.001                6.25                
C80_to_C12_dynamic_charger               2.0712               0.001                25.0                
C81_to_C71_dynamic_charger               2.0885               0.001                6.25                
C2_to_C73_dynamic_charger                2.4754               0.001                25.0                
C20_to_C32_dynamic_charger               2.1189               0.001                6.25                
C50_to_C51_dynamic_charger               1.9831               0.001                6.25                
C71_to_C65_dynamic_charger               2.4621               0.001                6.25                
C2_to_C73_dynamic_charger                2.4754               0.001                25.0                
C52_to_C7_dynamic_charger                2.2                  0.001                25.0                
C1_to_C77_dynamic_charger                1.6103               0.001                6.25                
C46_to_C84_dynamic_charger               1.8368               0.001                25.0                
C66_to_C90_dynamic_charger               2.3334               0.001                6.25                
C38_to_C43_dynamic_charger               2.381                0.001                6.25                
C17_to_C86_dynamic_charger               2.4989               0.001                25.0                
C65_to_C35_dynamic_charger               2.2121               0.001                6.25                
C80_to_C12_dynamic_charger               2.0712               0.001                25.0                
C45_to_C17_dynamic_charger               2.1773               0.001                25.0                
C71_to_C65_dynamic_charger               2.4621               0.001                6.25                
C86_to_C38_dynamic_charger               2.4767               0.001                25.0                
C33_to_C76_dynamic_charger               1.6886               0.001                6.25                
C1_to_C77_dynamic_charger                1.6103               0.001                6.25                
C47_to_C8_dynamic_charger                1.5972               0.001                25.0                
C67_to_C23_dynamic_charger               2.0543               0.001                25.0                
C7_to_C46_dynamic_charger                1.802                0.001                25.0                
C52_to_C7_dynamic_charger                2.2                  0.001                25.0                
C37_to_C95_dynamic_charger               1.7729               0.001                6.25                
C57_to_C41_dynamic_charger               2.1867               0.001                6.25                
C24_to_C29_dynamic_charger               1.5127               0.001                6.25                
C80_to_C12_dynamic_charger               2.0712               0.001                25.0                
C67_to_C23_dynamic_charger               2.0543               0.001                25.0                
C71_to_C65_dynamic_charger               2.4621               0.001                6.25                
C15_to_C40_dynamic_charger               2.0362               0.001                25.0                
C55_to_C26_dynamic_charger               2.3705               0.001                25.0                
C38_to_C43_dynamic_charger               2.381                0.001                6.25                
C65_to_C35_dynamic_charger               2.2121               0.001                6.25                
C35_to_C34_dynamic_charger               2.3127               0.001                6.25                
C92_to_C85_dynamic_charger               1.922                0.001                6.25                
C17_to_C86_dynamic_charger               2.4989               0.001                25.0                
C17_to_C86_dynamic_charger               2.4989               0.001                25.0                
C20_to_C32_dynamic_charger               2.1189               0.001                6.25                
C38_to_C43_dynamic_charger               2.381                0.001                6.25                
C66_to_C90_dynamic_charger               2.3334               0.001                6.25                
Depot_to_C69_dynamic_charger             1.7554               0.001                25.0                
C64_to_C49_dynamic_charger               1.5746               0.001                25.0                
C50_to_C51_dynamic_charger               1.9831               0.001                6.25                
Depot_to_C52_dynamic_charger             1.7479               0.001                25.0                
C33_to_C76_dynamic_charger               1.6886               0.001                6.25                
C45_to_C17_dynamic_charger               2.1773               0.001                25.0                
C36_to_C19_dynamic_charger               2.4216               0.001                25.0                
C94_to_C87_dynamic_charger               2.3776               0.001                25.0                
C94_to_C87_dynamic_charger               2.3776               0.001                25.0                
C49_to_C36_dynamic_charger               1.9615               0.001                25.0                
C86_to_C38_dynamic_charger               2.4767               0.001                25.0                
C16_to_C44_dynamic_charger               1.9594               0.001                25.0                
C86_to_C38_dynamic_charger               2.4767               0.001                25.0                
C7_to_C46_dynamic_charger                1.802                0.001                25.0                
C57_to_C41_dynamic_charger               2.1867               0.001                6.25                
C25_to_C67_dynamic_charger               1.8393               0.001                25.0                
C59_to_C100_dynamic_charger              1.5808               0.001                25.0                
C71_to_C65_dynamic_charger               2.4621               0.001                6.25                
C15_to_C40_dynamic_charger               2.0362               0.001                25.0                
C36_to_C19_dynamic_charger               2.4216               0.001                25.0                
C12_to_C28_dynamic_charger               2.0642               0.001                25.0                
C13_to_C2_dynamic_charger                1.9629               0.001                25.0                
C5_to_C59_dynamic_charger                1.9161               0.001                25.0                
C50_to_C51_dynamic_charger               1.9831               0.001                6.25                
C64_to_C49_dynamic_charger               1.5746               0.001                25.0                
C65_to_C35_dynamic_charger               2.2121               0.001                6.25                
C89_to_C18_dynamic_charger               1.9308               0.001                25.0                
C17_to_C86_dynamic_charger               2.4989               0.001                25.0                
C94_to_C87_dynamic_charger               2.3776               0.001                25.0                
C72_to_C4_dynamic_charger                2.4373               0.001                6.25                
C1_to_C77_dynamic_charger                1.6103               0.001                6.25                
C9_to_C66_dynamic_charger                1.5838               0.001                25.0                
C72_to_C4_dynamic_charger                2.4373               0.001                6.25                
C11_to_C62_dynamic_charger               2.2135               0.001                25.0                
Depot_to_C69_dynamic_charger             1.7554               0.001                25.0                
C46_to_C84_dynamic_charger               1.8368               0.001                25.0                
C21_to_C54_dynamic_charger               2.4336               0.001                6.25                
C16_to_C44_dynamic_charger               1.9594               0.001                25.0                
C24_to_C29_dynamic_charger               1.5127               0.001                6.25                
C14_to_C42_dynamic_charger               1.8674               0.001                6.25                
C35_to_C34_dynamic_charger               2.3127               0.001                6.25                
C33_to_C76_dynamic_charger               1.6886               0.001                6.25                
C45_to_C17_dynamic_charger               2.1773               0.001                25.0                
C14_to_C42_dynamic_charger               1.8674               0.001                6.25                
C49_to_C36_dynamic_charger               1.9615               0.001                25.0                
C55_to_C26_dynamic_charger               2.3705               0.001                25.0                
C11_to_C62_dynamic_charger               2.2135               0.001                25.0                
C63_to_C64_dynamic_charger               2.2667               0.001                25.0                
C92_to_C85_dynamic_charger               1.922                0.001                6.25                
C21_to_C54_dynamic_charger               2.4336               0.001                6.25                
C38_to_C43_dynamic_charger               2.381                0.001                6.25                
C10_to_C70_dynamic_charger               1.7113               0.001                25.0                
C59_to_C100_dynamic_charger              1.5808               0.001                25.0                
C57_to_C41_dynamic_charger               2.1867               0.001                6.25                
C23_to_C75_dynamic_charger               1.9308               0.001                25.0                
Depot_to_C52_dynamic_charger             1.7479               0.001                25.0                
C83_to_C82_dynamic_charger               1.5021               0.001                25.0                
C15_to_C40_dynamic_charger               2.0362               0.001                25.0                
C61_to_C93_dynamic_charger               1.9002               0.001                25.0                
C61_to_C93_dynamic_charger               1.9002               0.001                25.0                
C57_to_C41_dynamic_charger               2.1867               0.001                6.25                
C89_to_C18_dynamic_charger               1.9308               0.001                25.0                
C92_to_C85_dynamic_charger               1.922                0.001                6.25                
C92_to_C85_dynamic_charger               1.922                0.001                6.25                
C23_to_C75_dynamic_charger               1.9308               0.001                25.0                
C47_to_C8_dynamic_charger                1.5972               0.001                25.0                
C23_to_C75_dynamic_charger               1.9308               0.001                25.0                
C10_to_C70_dynamic_charger               1.7113               0.001                25.0                
C49_to_C36_dynamic_charger               1.9615               0.001                25.0                
C25_to_C67_dynamic_charger               1.8393               0.001                25.0                
C2_to_C73_dynamic_charger                2.4754               0.001                25.0                
C42_to_C57_dynamic_charger               2.2773               0.001                6.25                
C39_to_C55_dynamic_charger               2.025                0.001                25.0                
Depot_to_C52_dynamic_charger             1.7479               0.001                25.0                
C16_to_C44_dynamic_charger               1.9594               0.001                25.0                
C14_to_C42_dynamic_charger               1.8674               0.001                6.25                
C55_to_C26_dynamic_charger               2.3705               0.001                25.0                
C94_to_C87_dynamic_charger               2.3776               0.001                25.0                
C81_to_C71_dynamic_charger               2.0885               0.001                6.25                
C2_to_C73_dynamic_charger                2.4754               0.001                25.0                
C83_to_C82_dynamic_charger               1.5021               0.001                25.0                
C89_to_C18_dynamic_charger               1.9308               0.001                25.0                
C15_to_C40_dynamic_charger               2.0362               0.001                25.0                
C21_to_C54_dynamic_charger               2.4336               0.001                6.25                
C81_to_C71_dynamic_charger               2.0885               0.001                6.25                
C39_to_C55_dynamic_charger               2.025                0.001                25.0                
C47_to_C8_dynamic_charger                1.5972               0.001                25.0                
