CID                                      InvCost              VarCost              ChargingRate        
C17_to_C61_dynamic_charger               2.2768               0.001                25.0                
C66_to_C71_dynamic_charger               2.0526               0.001                25.0                
C95_to_C87_dynamic_charger               1.9386               0.001                6.25                
C11_to_C64_dynamic_charger               1.7867               0.001                25.0                
C38_to_C86_dynamic_charger               2.2428               0.001                25.0                
C17_to_C61_dynamic_charger               2.2768               0.001                25.0                
C54_to_C55_dynamic_charger               1.7267               0.001                25.0                
C81_to_C65_dynamic_charger               1.6464               0.001                6.25                
C1_to_C33_dynamic_charger                2.4152               0.001                6.25                
C15_to_C41_dynamic_charger               1.8826               0.001                6.25                
C23_to_C75_dynamic_charger               1.5271               0.001                25.0                
C11_to_C64_dynamic_charger               1.7867               0.001                25.0                
C19_to_C88_dynamic_charger               1.5554               0.001                25.0                
C15_to_C41_dynamic_charger               1.8826               0.001                6.25                
C51_to_C29_dynamic_charger               2.1968               0.001                25.0                
C65_to_C35_dynamic_charger               2.1524               0.001                6.25                
C7_to_C19_dynamic_charger                1.7562               0.001                25.0                
C49_to_C36_dynamic_charger               1.6519               0.001                25.0                
C1_to_C33_dynamic_charger                2.4152               0.001                6.25                
C82_to_C62_dynamic_charger               2.1749               0.001                25.0                
C27_to_C52_dynamic_charger               1.6843               0.001                25.0                
C42_to_C14_dynamic_charger               1.9594               0.001                25.0                
C71_to_C9_dynamic_charger                1.9422               0.001                6.25                
C14_to_C100_dynamic_charger              1.5884               0.001                6.25                
C46_to_C8_dynamic_charger                1.5774               0.001                6.25                
C30_to_C32_dynamic_charger               2.1392               0.001                6.25                
C66_to_C71_dynamic_charger               2.0526               0.001                25.0                
C51_to_C29_dynamic_charger               2.1968               0.001                25.0                
C52_to_C7_dynamic_charger                1.6581               0.001                25.0                
C86_to_C17_dynamic_charger               2.3943               0.001                25.0                
C65_to_C35_dynamic_charger               2.1524               0.001                6.25                
C50_to_C69_dynamic_charger               2.2798               0.001                6.25                
C26_to_C68_dynamic_charger               2.222                0.001                25.0                
C56_to_C4_dynamic_charger                1.6041               0.001                6.25                
C21_to_C58_dynamic_charger               1.7702               0.001                25.0                
Depot_to_C13_dynamic_charger             2.4374               0.001                25.0                
C82_to_C62_dynamic_charger               2.1749               0.001                25.0                
C39_to_C67_dynamic_charger               1.9892               0.001                6.25                
C66_to_C71_dynamic_charger               2.0526               0.001                25.0                
C61_to_C96_dynamic_charger               1.7354               0.001                6.25                
