CID                                      InvCost              VarCost              ChargingRate        
C79_to_C7_dynamic_charger                1.5206               0.001                2.6316              
Depot_to_C66_dynamic_charger             1.6163               0.001                10.5263             
C40_to_C61_dynamic_charger               2.2594               0.001                2.6316              
C59_to_C74_dynamic_charger               2.0867               0.001                2.6316              
C55_to_C100_dynamic_charger              1.5798               0.001                10.5263             
C53_to_C78_dynamic_charger               1.7993               0.001                10.5263             
C69_to_C55_dynamic_charger               2.3428               0.001                10.5263             
Depot_to_C91_dynamic_charger             2.1286               0.001                2.6316              
C44_to_C38_dynamic_charger               2.1834               0.001                10.5263             
C43_to_C40_dynamic_charger               2.3329               0.001                10.5263             
C24_to_C22_dynamic_charger               1.8699               0.001                2.6316              
C79_to_C7_dynamic_charger                1.5206               0.001                2.6316              
Depot_to_C65_dynamic_charger             1.9809               0.001                10.5263             
C11_to_C15_dynamic_charger               2.306                0.001                10.5263             
C41_to_C72_dynamic_charger               2.2953               0.001                2.6316              
C19_to_C18_dynamic_charger               2.1166               0.001                2.6316              
C76_to_C89_dynamic_charger               2.4642               0.001                10.5263             
C12_to_C10_dynamic_charger               1.9911               0.001                2.6316              
Depot_to_C42_dynamic_charger             2.3002               0.001                10.5263             
C12_to_C10_dynamic_charger               1.9911               0.001                2.6316              
C76_to_C89_dynamic_charger               2.4642               0.001                10.5263             
C44_to_C38_dynamic_charger               2.1834               0.001                10.5263             
C68_to_C70_dynamic_charger               1.7245               0.001                10.5263             
C73_to_C79_dynamic_charger               2.1439               0.001                10.5263             
C16_to_C17_dynamic_charger               1.7148               0.001                2.6316              
C97_to_C9_dynamic_charger                2.3698               0.001                10.5263             
Depot_to_C42_dynamic_charger             2.3002               0.001                10.5263             
C58_to_C75_dynamic_charger               1.5759               0.001                10.5263             
C62_to_C32_dynamic_charger               1.8427               0.001                2.6316              
C71_to_C31_dynamic_charger               2.4187               0.001                10.5263             
C27_to_C29_dynamic_charger               1.7126               0.001                10.5263             
C21_to_C48_dynamic_charger               2.2937               0.001                10.5263             
Depot_to_C91_dynamic_charger             2.1286               0.001                2.6316              
C57_to_C77_dynamic_charger               2.3959               0.001                10.5263             
Depot_to_C68_dynamic_charger             1.9055               0.001                2.6316              
C33_to_C50_dynamic_charger               1.8613               0.001                10.5263             
C50_to_C67_dynamic_charger               2.302                0.001                10.5263             
Depot_to_C41_dynamic_charger             1.812                0.001                10.5263             
Depot_to_C93_dynamic_charger             2.3461               0.001                10.5263             
C2_to_C4_dynamic_charger                 2.1505               0.001                10.5263             
C84_to_C85_dynamic_charger               2.1417               0.001                2.6316              
C6_to_C60_dynamic_charger                1.5123               0.001                10.5263             
C84_to_C85_dynamic_charger               2.1417               0.001                2.6316              
Depot_to_C41_dynamic_charger             1.812                0.001                10.5263             
Depot_to_C65_dynamic_charger             1.9809               0.001                10.5263             
C62_to_C32_dynamic_charger               1.8427               0.001                2.6316              
C24_to_C22_dynamic_charger               1.8699               0.001                2.6316              
C97_to_C9_dynamic_charger                2.3698               0.001                10.5263             
C49_to_C19_dynamic_charger               1.674                0.001                10.5263             
C26_to_C27_dynamic_charger               1.939                0.001                2.6316              
C65_to_C99_dynamic_charger               1.9197               0.001                10.5263             
C89_to_C51_dynamic_charger               2.4122               0.001                2.6316              
C75_to_C97_dynamic_charger               2.229                0.001                10.5263             
C31_to_C28_dynamic_charger               1.666                0.001                10.5263             
C39_to_C37_dynamic_charger               2.08                 0.001                10.5263             
C68_to_C70_dynamic_charger               1.7245               0.001                10.5263             
C33_to_C50_dynamic_charger               1.8613               0.001                10.5263             
Depot_to_C68_dynamic_charger             1.9055               0.001                2.6316              
C63_to_C76_dynamic_charger               1.7136               0.001                10.5263             
C52_to_C87_dynamic_charger               1.9842               0.001                2.6316              
C55_to_C100_dynamic_charger              1.5798               0.001                10.5263             
C13_to_C47_dynamic_charger               1.5465               0.001                10.5263             
C62_to_C32_dynamic_charger               1.8427               0.001                2.6316              
C84_to_C85_dynamic_charger               2.1417               0.001                2.6316              
C13_to_C47_dynamic_charger               1.5465               0.001                10.5263             
C21_to_C48_dynamic_charger               2.2937               0.001                10.5263             
C69_to_C55_dynamic_charger               2.3428               0.001                10.5263             
C39_to_C37_dynamic_charger               2.08                 0.001                10.5263             
C49_to_C19_dynamic_charger               1.674                0.001                10.5263             
C57_to_C77_dynamic_charger               2.3959               0.001                10.5263             
C98_to_Depot_dynamic_charger             2.1307               0.001                2.6316              
C65_to_C99_dynamic_charger               1.9197               0.001                10.5263             
Depot_to_C69_dynamic_charger             2.3822               0.001                10.5263             
C13_to_C47_dynamic_charger               1.5465               0.001                10.5263             
C83_to_Depot_dynamic_charger             2.4393               0.001                10.5263             
C100_to_C2_dynamic_charger               1.7054               0.001                2.6316              
C61_to_Depot_dynamic_charger             1.5509               0.001                10.5263             
C49_to_C19_dynamic_charger               1.674                0.001                10.5263             
C82_to_C90_dynamic_charger               1.5781               0.001                10.5263             
C40_to_C61_dynamic_charger               2.2594               0.001                2.6316              
C6_to_C60_dynamic_charger                1.5123               0.001                10.5263             
C11_to_C15_dynamic_charger               2.306                0.001                10.5263             
C73_to_C79_dynamic_charger               2.1439               0.001                10.5263             
C76_to_C89_dynamic_charger               2.4642               0.001                10.5263             
C95_to_C62_dynamic_charger               1.9293               0.001                10.5263             
C23_to_C25_dynamic_charger               2.1162               0.001                10.5263             
C44_to_C38_dynamic_charger               2.1834               0.001                10.5263             
C98_to_Depot_dynamic_charger             2.1307               0.001                2.6316              
C75_to_C97_dynamic_charger               2.229                0.001                10.5263             
C13_to_C47_dynamic_charger               1.5465               0.001                10.5263             
C57_to_C77_dynamic_charger               2.3959               0.001                10.5263             
C79_to_C7_dynamic_charger                1.5206               0.001                2.6316              
Depot_to_C93_dynamic_charger             2.3461               0.001                10.5263             
C26_to_C27_dynamic_charger               1.939                0.001                2.6316              
C2_to_C4_dynamic_charger                 2.1505               0.001                10.5263             
C58_to_C75_dynamic_charger               1.5759               0.001                10.5263             
C41_to_C72_dynamic_charger               2.2953               0.001                2.6316              
C71_to_C31_dynamic_charger               2.4187               0.001                10.5263             
C49_to_C19_dynamic_charger               1.674                0.001                10.5263             
C16_to_C17_dynamic_charger               1.7148               0.001                2.6316              
C23_to_C25_dynamic_charger               2.1162               0.001                10.5263             
C14_to_C12_dynamic_charger               1.6547               0.001                10.5263             
C61_to_Depot_dynamic_charger             1.5509               0.001                10.5263             
C26_to_C27_dynamic_charger               1.939                0.001                2.6316              
C31_to_C28_dynamic_charger               1.666                0.001                10.5263             
C69_to_C55_dynamic_charger               2.3428               0.001                10.5263             
C43_to_C40_dynamic_charger               2.3329               0.001                10.5263             
Depot_to_C66_dynamic_charger             1.6163               0.001                10.5263             
C83_to_Depot_dynamic_charger             2.4393               0.001                10.5263             
Depot_to_C91_dynamic_charger             2.1286               0.001                2.6316              
C75_to_C97_dynamic_charger               2.229                0.001                10.5263             
Depot_to_C41_dynamic_charger             1.812                0.001                10.5263             
C75_to_C97_dynamic_charger               2.229                0.001                10.5263             
C81_to_Depot_dynamic_charger             1.9708               0.001                2.6316              
C14_to_C12_dynamic_charger               1.6547               0.001                10.5263             
C65_to_C99_dynamic_charger               1.9197               0.001                10.5263             
Depot_to_C68_dynamic_charger             1.9055               0.001                2.6316              
C31_to_C28_dynamic_charger               1.666                0.001                10.5263             
C81_to_Depot_dynamic_charger             1.9708               0.001                2.6316              
C58_to_C75_dynamic_charger               1.5759               0.001                10.5263             
C71_to_C31_dynamic_charger               2.4187               0.001                10.5263             
C14_to_C12_dynamic_charger               1.6547               0.001                10.5263             
C50_to_C67_dynamic_charger               2.302                0.001                10.5263             
C26_to_C27_dynamic_charger               1.939                0.001                2.6316              
C41_to_C72_dynamic_charger               2.2953               0.001                2.6316              
C33_to_C50_dynamic_charger               1.8613               0.001                10.5263             
Depot_to_C66_dynamic_charger             1.6163               0.001                10.5263             
Depot_to_C65_dynamic_charger             1.9809               0.001                10.5263             
C94_to_Depot_dynamic_charger             2.0475               0.001                10.5263             
C98_to_Depot_dynamic_charger             2.1307               0.001                2.6316              
Depot_to_C42_dynamic_charger             2.3002               0.001                10.5263             
C8_to_C5_dynamic_charger                 1.7408               0.001                2.6316              
C59_to_C74_dynamic_charger               2.0867               0.001                2.6316              
C95_to_C62_dynamic_charger               1.9293               0.001                10.5263             
C100_to_C2_dynamic_charger               1.7054               0.001                2.6316              
C16_to_C17_dynamic_charger               1.7148               0.001                2.6316              
C21_to_C48_dynamic_charger               2.2937               0.001                10.5263             
Depot_to_C69_dynamic_charger             2.3822               0.001                10.5263             
C39_to_C37_dynamic_charger               2.08                 0.001                10.5263             
C73_to_C79_dynamic_charger               2.1439               0.001                10.5263             
C52_to_C87_dynamic_charger               1.9842               0.001                2.6316              
C94_to_Depot_dynamic_charger             2.0475               0.001                10.5263             
C8_to_C5_dynamic_charger                 1.7408               0.001                2.6316              
C39_to_C37_dynamic_charger               2.08                 0.001                10.5263             
C8_to_C5_dynamic_charger                 1.7408               0.001                2.6316              
C82_to_C90_dynamic_charger               1.5781               0.001                10.5263             
C19_to_C18_dynamic_charger               2.1166               0.001                2.6316              
C89_to_C51_dynamic_charger               2.4122               0.001                2.6316              
C83_to_Depot_dynamic_charger             2.4393               0.001                10.5263             
C55_to_C100_dynamic_charger              1.5798               0.001                10.5263             
C68_to_C70_dynamic_charger               1.7245               0.001                10.5263             
C12_to_C10_dynamic_charger               1.9911               0.001                2.6316              
C94_to_Depot_dynamic_charger             2.0475               0.001                10.5263             
C61_to_Depot_dynamic_charger             1.5509               0.001                10.5263             
C81_to_Depot_dynamic_charger             1.9708               0.001                2.6316              
C69_to_C55_dynamic_charger               2.3428               0.001                10.5263             
Depot_to_C93_dynamic_charger             2.3461               0.001                10.5263             
C50_to_C67_dynamic_charger               2.302                0.001                10.5263             
C33_to_C50_dynamic_charger               1.8613               0.001                10.5263             
C81_to_Depot_dynamic_charger             1.9708               0.001                2.6316              
C11_to_C15_dynamic_charger               2.306                0.001                10.5263             
C63_to_C76_dynamic_charger               1.7136               0.001                10.5263             
