CID                                      InvCost              VarCost              ChargingRate        
C37_to_C38_dynamic_charger               2.4319               0.001                10.5263             
C29_to_C27_dynamic_charger               1.5787               0.001                10.5263             
C13_to_C11_dynamic_charger               2.4385               0.001                2.6316              
C60_to_C79_dynamic_charger               2.2026               0.001                2.6316              
C62_to_C32_dynamic_charger               1.6225               0.001                10.5263             
C67_to_Depot_dynamic_charger             2.4451               0.001                2.6316              
C6_to_C46_dynamic_charger                1.9755               0.001                2.6316              
C28_to_C26_dynamic_charger               1.8399               0.001                10.5263             
C16_to_C17_dynamic_charger               1.6057               0.001                10.5263             
C87_to_C59_dynamic_charger               2.3861               0.001                10.5263             
C30_to_C50_dynamic_charger               2.123                0.001                10.5263             
C17_to_C47_dynamic_charger               1.7069               0.001                10.5263             
C43_to_C40_dynamic_charger               1.5586               0.001                10.5263             
C58_to_C77_dynamic_charger               2.3259               0.001                10.5263             
C30_to_C50_dynamic_charger               2.123                0.001                10.5263             
C58_to_C77_dynamic_charger               2.3259               0.001                10.5263             
C1_to_C61_dynamic_charger                2.4986               0.001                2.6316              
C6_to_C46_dynamic_charger                1.9755               0.001                2.6316              
Depot_to_C94_dynamic_charger             2.0545               0.001                10.5263             
C73_to_C6_dynamic_charger                1.963                0.001                10.5263             
Depot_to_C94_dynamic_charger             2.0545               0.001                10.5263             
C45_to_C70_dynamic_charger               2.4766               0.001                10.5263             
C77_to_C23_dynamic_charger               1.8627               0.001                10.5263             
C90_to_Depot_dynamic_charger             2.3139               0.001                2.6316              
C12_to_C15_dynamic_charger               1.8474               0.001                10.5263             
Depot_to_C80_dynamic_charger             1.7782               0.001                2.6316              
C73_to_C6_dynamic_charger                1.963                0.001                10.5263             
C71_to_C72_dynamic_charger               1.8464               0.001                2.6316              
Depot_to_C65_dynamic_charger             1.8684               0.001                10.5263             
Depot_to_C55_dynamic_charger             1.7851               0.001                10.5263             
Depot_to_C57_dynamic_charger             2.0038               0.001                2.6316              
C12_to_C15_dynamic_charger               1.8474               0.001                10.5263             
Depot_to_C94_dynamic_charger             2.0545               0.001                10.5263             
C87_to_C59_dynamic_charger               2.3861               0.001                10.5263             
C10_to_C12_dynamic_charger               1.7764               0.001                10.5263             
C81_to_Depot_dynamic_charger             1.5403               0.001                10.5263             
C92_to_Depot_dynamic_charger             2.3088               0.001                10.5263             
Depot_to_C69_dynamic_charger             2.4519               0.001                2.6316              
C9_to_C13_dynamic_charger                1.8978               0.001                10.5263             
C26_to_C31_dynamic_charger               2.2117               0.001                10.5263             
C91_to_C95_dynamic_charger               1.9041               0.001                10.5263             
C96_to_C81_dynamic_charger               2.3827               0.001                10.5263             
C55_to_C2_dynamic_charger                2.2028               0.001                10.5263             
C20_to_C83_dynamic_charger               2.2122               0.001                10.5263             
C26_to_C31_dynamic_charger               2.2117               0.001                10.5263             
C50_to_C67_dynamic_charger               1.8291               0.001                2.6316              
Depot_to_C42_dynamic_charger             2.2195               0.001                10.5263             
C51_to_Depot_dynamic_charger             1.7721               0.001                2.6316              
C9_to_C13_dynamic_charger                1.8978               0.001                10.5263             
C45_to_C70_dynamic_charger               2.4766               0.001                10.5263             
C79_to_C7_dynamic_charger                1.8969               0.001                2.6316              
C28_to_C26_dynamic_charger               1.8399               0.001                10.5263             
C18_to_Depot_dynamic_charger             2.3362               0.001                10.5263             
Depot_to_C55_dynamic_charger             1.7851               0.001                10.5263             
C83_to_Depot_dynamic_charger             1.5672               0.001                10.5263             
Depot_to_C57_dynamic_charger             2.0038               0.001                2.6316              
C66_to_C24_dynamic_charger               1.515                0.001                10.5263             
C26_to_C31_dynamic_charger               2.2117               0.001                10.5263             
C77_to_C23_dynamic_charger               1.8627               0.001                10.5263             
C96_to_C81_dynamic_charger               2.3827               0.001                10.5263             
C62_to_C32_dynamic_charger               1.6225               0.001                10.5263             
C45_to_C70_dynamic_charger               2.4766               0.001                10.5263             
C18_to_Depot_dynamic_charger             2.3362               0.001                10.5263             
Depot_to_C42_dynamic_charger             2.2195               0.001                10.5263             
C61_to_Depot_dynamic_charger             2.1976               0.001                10.5263             
C45_to_C70_dynamic_charger               2.4766               0.001                10.5263             
Depot_to_C64_dynamic_charger             2.0051               0.001                10.5263             
C70_to_C68_dynamic_charger               1.8863               0.001                10.5263             
C17_to_C47_dynamic_charger               1.7069               0.001                10.5263             
C66_to_C24_dynamic_charger               1.515                0.001                10.5263             
C85_to_C33_dynamic_charger               1.7974               0.001                10.5263             
Depot_to_C69_dynamic_charger             2.4519               0.001                2.6316              
C78_to_C73_dynamic_charger               1.6237               0.001                2.6316              
C37_to_C38_dynamic_charger               2.4319               0.001                10.5263             
C60_to_C79_dynamic_charger               2.2026               0.001                2.6316              
C73_to_C6_dynamic_charger                1.963                0.001                10.5263             
C52_to_C99_dynamic_charger               1.7405               0.001                10.5263             
C62_to_C32_dynamic_charger               1.6225               0.001                10.5263             
C92_to_Depot_dynamic_charger             2.3088               0.001                10.5263             
C66_to_C24_dynamic_charger               1.515                0.001                10.5263             
C30_to_C50_dynamic_charger               2.123                0.001                10.5263             
C96_to_C81_dynamic_charger               2.3827               0.001                10.5263             
C55_to_C2_dynamic_charger                2.2028               0.001                10.5263             
C10_to_C12_dynamic_charger               1.7764               0.001                10.5263             
C39_to_C43_dynamic_charger               2.2977               0.001                2.6316              
C52_to_C99_dynamic_charger               1.7405               0.001                10.5263             
Depot_to_C42_dynamic_charger             2.2195               0.001                10.5263             
C16_to_C17_dynamic_charger               1.6057               0.001                10.5263             
C54_to_C96_dynamic_charger               1.8378               0.001                10.5263             
C13_to_C11_dynamic_charger               2.4385               0.001                2.6316              
C70_to_C68_dynamic_charger               1.8863               0.001                10.5263             
C81_to_Depot_dynamic_charger             1.5403               0.001                10.5263             
C29_to_C27_dynamic_charger               1.5787               0.001                10.5263             
C51_to_Depot_dynamic_charger             1.7721               0.001                2.6316              
C61_to_Depot_dynamic_charger             2.1976               0.001                10.5263             
C6_to_C46_dynamic_charger                1.9755               0.001                2.6316              
C1_to_C61_dynamic_charger                2.4986               0.001                2.6316              
C87_to_C59_dynamic_charger               2.3861               0.001                10.5263             
C43_to_C40_dynamic_charger               1.5586               0.001                10.5263             
C61_to_Depot_dynamic_charger             2.1976               0.001                10.5263             
C52_to_C99_dynamic_charger               1.7405               0.001                10.5263             
Depot_to_C42_dynamic_charger             2.2195               0.001                10.5263             
C91_to_C95_dynamic_charger               1.9041               0.001                10.5263             
C50_to_C67_dynamic_charger               1.8291               0.001                2.6316              
Depot_to_C66_dynamic_charger             2.1237               0.001                10.5263             
C44_to_C36_dynamic_charger               2.3459               0.001                10.5263             
C85_to_C33_dynamic_charger               1.7974               0.001                10.5263             
C77_to_C23_dynamic_charger               1.8627               0.001                10.5263             
C57_to_C58_dynamic_charger               1.601                0.001                10.5263             
C100_to_Depot_dynamic_charger            2.1713               0.001                2.6316              
C67_to_Depot_dynamic_charger             2.4451               0.001                2.6316              
C71_to_C72_dynamic_charger               1.8464               0.001                2.6316              
Depot_to_C80_dynamic_charger             1.7782               0.001                2.6316              
C37_to_C38_dynamic_charger               2.4319               0.001                10.5263             
C97_to_C75_dynamic_charger               1.6899               0.001                2.6316              
C54_to_C96_dynamic_charger               1.8378               0.001                10.5263             
