CID                                      InvCost              VarCost              ChargingRate        
C16_to_C19_dynamic_charger               1.8659               0.001                0.295               
C5_to_Depot_dynamic_charger              2.1456               0.001                1.1799              
C68_to_C69_dynamic_charger               2.4194               0.001                1.1799              
C78_to_C81_dynamic_charger               1.7401               0.001                1.1799              
Depot_to_C75_dynamic_charger             2.1491               0.001                1.1799              
C56_to_C53_dynamic_charger               1.6609               0.001                1.1799              
C53_to_C54_dynamic_charger               2.181                0.001                0.295               
C11_to_C9_dynamic_charger                1.6206               0.001                1.1799              
Depot_to_C65_dynamic_charger             2.1907               0.001                1.1799              
C40_to_C42_dynamic_charger               1.5843               0.001                0.295               
C7_to_C3_dynamic_charger                 1.7953               0.001                1.1799              
C74_to_C73_dynamic_charger               1.9826               0.001                1.1799              
Depot_to_C67_dynamic_charger             2.1311               0.001                1.1799              
Depot_to_C63_dynamic_charger             1.8731               0.001                0.295               
C46_to_C47_dynamic_charger               2.2737               0.001                1.1799              
C77_to_C80_dynamic_charger               1.7622               0.001                1.1799              
C98_to_C96_dynamic_charger               1.5054               0.001                0.295               
Depot_to_C65_dynamic_charger             2.1907               0.001                1.1799              
C61_to_C66_dynamic_charger               1.677                0.001                0.295               
Depot_to_C67_dynamic_charger             2.1311               0.001                1.1799              
C39_to_C38_dynamic_charger               2.308                0.001                1.1799              
C29_to_C32_dynamic_charger               1.6858               0.001                1.1799              
C33_to_C31_dynamic_charger               2.3632               0.001                0.295               
C47_to_C43_dynamic_charger               1.8208               0.001                1.1799              
C19_to_C18_dynamic_charger               1.9067               0.001                0.295               
C61_to_C66_dynamic_charger               1.677                0.001                0.295               
C30_to_C28_dynamic_charger               2.3051               0.001                1.1799              
C63_to_C74_dynamic_charger               1.6905               0.001                1.1799              
C20_to_C24_dynamic_charger               1.8113               0.001                1.1799              
C5_to_Depot_dynamic_charger              2.1456               0.001                1.1799              
C6_to_C7_dynamic_charger                 1.8182               0.001                0.295               
Depot_to_C63_dynamic_charger             1.8731               0.001                0.295               
C48_to_C46_dynamic_charger               2.1277               0.001                1.1799              
C89_to_C91_dynamic_charger               2.1394               0.001                1.1799              
C93_to_C97_dynamic_charger               1.7147               0.001                1.1799              
C53_to_C54_dynamic_charger               2.181                0.001                0.295               
