CID                                      InvCost              VarCost              ChargingRate        
C42_to_C2_dynamic_charger                2.3075               0.001                6.25                
C68_to_C28_dynamic_charger               2.2961               0.001                6.25                
C99_to_C100_dynamic_charger              2.2339               0.001                25.0                
C81_to_C65_dynamic_charger               1.8108               0.001                25.0                
C63_to_C62_dynamic_charger               1.7951               0.001                25.0                
C26_to_C39_dynamic_charger               1.8538               0.001                25.0                
C47_to_C49_dynamic_charger               1.9571               0.001                25.0                
C76_to_C27_dynamic_charger               2.0574               0.001                25.0                
C65_to_C34_dynamic_charger               2.0742               0.001                25.0                
C67_to_C23_dynamic_charger               2.4818               0.001                6.25                
C26_to_C39_dynamic_charger               1.8538               0.001                25.0                
C92_to_C84_dynamic_charger               2.3256               0.001                25.0                
C15_to_C96_dynamic_charger               1.6582               0.001                6.25                
C87_to_C43_dynamic_charger               2.1654               0.001                25.0                
Depot_to_C70_dynamic_charger             2.1572               0.001                25.0                
C51_to_C3_dynamic_charger                2.3391               0.001                25.0                
C15_to_C96_dynamic_charger               1.6582               0.001                6.25                
C49_to_C64_dynamic_charger               1.738                0.001                6.25                
C45_to_C86_dynamic_charger               1.674                0.001                6.25                
C63_to_C62_dynamic_charger               1.7951               0.001                25.0                
C50_to_C32_dynamic_charger               1.8647               0.001                25.0                
C42_to_C2_dynamic_charger                2.3075               0.001                6.25                
C14_to_C92_dynamic_charger               2.276                0.001                25.0                
C72_to_C26_dynamic_charger               1.9916               0.001                6.25                
C16_to_C93_dynamic_charger               1.8136               0.001                25.0                
C45_to_C86_dynamic_charger               1.674                0.001                6.25                
C86_to_Depot_dynamic_charger             2.1735               0.001                25.0                
C8_to_C5_dynamic_charger                 2.0601               0.001                25.0                
C33_to_C76_dynamic_charger               1.8706               0.001                25.0                
C68_to_C28_dynamic_charger               2.2961               0.001                6.25                
C23_to_C72_dynamic_charger               2.0526               0.001                6.25                
C63_to_C62_dynamic_charger               1.7951               0.001                25.0                
C23_to_C72_dynamic_charger               2.0526               0.001                6.25                
C1_to_C80_dynamic_charger                1.9377               0.001                25.0                
C31_to_C30_dynamic_charger               1.9965               0.001                25.0                
C64_to_C11_dynamic_charger               1.9877               0.001                6.25                
C55_to_C68_dynamic_charger               2.1803               0.001                25.0                
C75_to_C57_dynamic_charger               1.7755               0.001                25.0                
C35_to_C51_dynamic_charger               1.9869               0.001                25.0                
C62_to_C36_dynamic_charger               1.7807               0.001                6.25                
C69_to_C50_dynamic_charger               1.8268               0.001                25.0                
C75_to_C57_dynamic_charger               1.7755               0.001                25.0                
C63_to_C62_dynamic_charger               1.7951               0.001                25.0                
C42_to_C2_dynamic_charger                2.3075               0.001                6.25                
C46_to_C8_dynamic_charger                1.6509               0.001                25.0                
C81_to_C65_dynamic_charger               1.8108               0.001                25.0                
C86_to_Depot_dynamic_charger             2.1735               0.001                25.0                
C30_to_C9_dynamic_charger                1.9557               0.001                25.0                
C41_to_C15_dynamic_charger               2.1445               0.001                6.25                
C4_to_C56_dynamic_charger                2.0917               0.001                25.0                
C8_to_C5_dynamic_charger                 2.0601               0.001                25.0                
C100_to_C14_dynamic_charger              1.7895               0.001                25.0                
C50_to_C32_dynamic_charger               1.8647               0.001                25.0                
C64_to_C11_dynamic_charger               1.9877               0.001                6.25                
C25_to_C67_dynamic_charger               2.2431               0.001                25.0                
C64_to_C11_dynamic_charger               1.9877               0.001                6.25                
C54_to_C25_dynamic_charger               1.7908               0.001                6.25                
C3_to_C29_dynamic_charger                1.8605               0.001                25.0                
Depot_to_C70_dynamic_charger             2.1572               0.001                25.0                
C3_to_C29_dynamic_charger                1.8605               0.001                25.0                
C26_to_C39_dynamic_charger               1.8538               0.001                25.0                
C9_to_C20_dynamic_charger                1.5849               0.001                25.0                
C49_to_C64_dynamic_charger               1.738                0.001                6.25                
C100_to_C14_dynamic_charger              1.7895               0.001                25.0                
C88_to_C19_dynamic_charger               2.474                0.001                25.0                
C9_to_C20_dynamic_charger                1.5849               0.001                25.0                
C24_to_C12_dynamic_charger               2.4857               0.001                25.0                
C30_to_C9_dynamic_charger                1.9557               0.001                25.0                
C33_to_C76_dynamic_charger               1.8706               0.001                25.0                
C92_to_C84_dynamic_charger               2.3256               0.001                25.0                
C25_to_C67_dynamic_charger               2.2431               0.001                25.0                
C38_to_C44_dynamic_charger               1.584                0.001                6.25                
C51_to_C3_dynamic_charger                2.3391               0.001                25.0                
C43_to_C38_dynamic_charger               2.056                0.001                25.0                
C23_to_C72_dynamic_charger               2.0526               0.001                6.25                
C62_to_C36_dynamic_charger               1.7807               0.001                6.25                
C24_to_C12_dynamic_charger               2.4857               0.001                25.0                
C66_to_C71_dynamic_charger               2.1573               0.001                6.25                
C18_to_C69_dynamic_charger               2.1122               0.001                25.0                
C85_to_C17_dynamic_charger               1.6549               0.001                25.0                
C36_to_C45_dynamic_charger               1.5354               0.001                6.25                
C35_to_C51_dynamic_charger               1.9869               0.001                25.0                
C58_to_C74_dynamic_charger               2.3099               0.001                6.25                
C72_to_C26_dynamic_charger               1.9916               0.001                6.25                
C4_to_C56_dynamic_charger                2.0917               0.001                25.0                
C24_to_C12_dynamic_charger               2.4857               0.001                25.0                
C65_to_C34_dynamic_charger               2.0742               0.001                25.0                
C46_to_C8_dynamic_charger                1.6509               0.001                25.0                
C18_to_C69_dynamic_charger               2.1122               0.001                25.0                
C99_to_C100_dynamic_charger              2.2339               0.001                25.0                
C4_to_C56_dynamic_charger                2.0917               0.001                25.0                
C67_to_C23_dynamic_charger               2.4818               0.001                6.25                
C99_to_C100_dynamic_charger              2.2339               0.001                25.0                
C3_to_C29_dynamic_charger                1.8605               0.001                25.0                
C88_to_C19_dynamic_charger               2.474                0.001                25.0                
C25_to_C67_dynamic_charger               2.2431               0.001                25.0                
C45_to_C86_dynamic_charger               1.674                0.001                6.25                
C1_to_C80_dynamic_charger                1.9377               0.001                25.0                
C43_to_C38_dynamic_charger               2.056                0.001                25.0                
C92_to_C84_dynamic_charger               2.3256               0.001                25.0                
C88_to_C19_dynamic_charger               2.474                0.001                25.0                
C3_to_C29_dynamic_charger                1.8605               0.001                25.0                
C66_to_C71_dynamic_charger               2.1573               0.001                6.25                
C23_to_C72_dynamic_charger               2.0526               0.001                6.25                
