CID                                      InvCost              VarCost              ChargingRate        
C16_to_C15_dynamic_charger               1.5027               0.001                0.295               
C22_to_C21_dynamic_charger               1.6923               0.001                1.1799              
C21_to_Depot_dynamic_charger             2.1218               0.001                1.1799              
C67_to_Depot_dynamic_charger             1.9497               0.001                1.1799              
C91_to_C89_dynamic_charger               2.3931               0.001                1.1799              
Depot_to_C47_dynamic_charger             1.9059               0.001                1.1799              
C37_to_C35_dynamic_charger               2.2766               0.001                1.1799              
C49_to_Depot_dynamic_charger             2.4925               0.001                1.1799              
Depot_to_C91_dynamic_charger             1.6679               0.001                1.1799              
C97_to_C100_dynamic_charger              2.4823               0.001                0.295               
Depot_to_C5_dynamic_charger              1.582                0.001                1.1799              
C70_to_C71_dynamic_charger               1.8407               0.001                1.1799              
C41_to_Depot_dynamic_charger             1.6579               0.001                1.1799              
Depot_to_C65_dynamic_charger             1.8714               0.001                0.295               
C31_to_C52_dynamic_charger               2.3651               0.001                1.1799              
C3_to_C75_dynamic_charger                2.1887               0.001                1.1799              
Depot_to_C98_dynamic_charger             1.8297               0.001                1.1799              
C69_to_C68_dynamic_charger               1.8717               0.001                1.1799              
C2_to_C4_dynamic_charger                 2.2662               0.001                1.1799              
C80_to_C63_dynamic_charger               1.5254               0.001                0.295               
Depot_to_C65_dynamic_charger             1.8714               0.001                0.295               
Depot_to_C79_dynamic_charger             1.5078               0.001                1.1799              
C46_to_C50_dynamic_charger               1.9345               0.001                1.1799              
C51_to_C48_dynamic_charger               2.3059               0.001                0.295               
C8_to_Depot_dynamic_charger              2.0861               0.001                1.1799              
Depot_to_C79_dynamic_charger             1.5078               0.001                1.1799              
Depot_to_C59_dynamic_charger             1.5087               0.001                0.295               
C41_to_Depot_dynamic_charger             1.6579               0.001                1.1799              
C31_to_C52_dynamic_charger               2.3651               0.001                1.1799              
Depot_to_C20_dynamic_charger             1.9901               0.001                1.1799              
C2_to_C4_dynamic_charger                 2.2662               0.001                1.1799              
C15_to_C19_dynamic_charger               2.1987               0.001                0.295               
C63_to_Depot_dynamic_charger             1.6144               0.001                1.1799              
C67_to_Depot_dynamic_charger             1.9497               0.001                1.1799              
