CID                                      InvCost              VarCost              ChargingRate        
C89_to_C91_dynamic_charger               2.1023               0.001                1.1799              
C47_to_C43_dynamic_charger               2.2541               0.001                0.295               
C10_to_C11_dynamic_charger               1.9493               0.001                1.1799              
Depot_to_C23_dynamic_charger             1.8306               0.001                0.295               
C59_to_C60_dynamic_charger               2.3278               0.001                1.1799              
C23_to_C25_dynamic_charger               2.0173               0.001                1.1799              
C83_to_C84_dynamic_charger               2.1588               0.001                1.1799              
C70_to_C71_dynamic_charger               1.8896               0.001                1.1799              
C85_to_C88_dynamic_charger               2.2118               0.001                1.1799              
C80_to_C72_dynamic_charger               1.5539               0.001                0.295               
C65_to_C62_dynamic_charger               2.2338               0.001                1.1799              
Depot_to_C20_dynamic_charger             1.6569               0.001                1.1799              
Depot_to_C75_dynamic_charger             1.8868               0.001                1.1799              
C95_to_C94_dynamic_charger               2.1416               0.001                0.295               
Depot_to_C23_dynamic_charger             1.8306               0.001                0.295               
C10_to_C11_dynamic_charger               1.9493               0.001                1.1799              
C8_to_Depot_dynamic_charger              1.6486               0.001                1.1799              
C100_to_C99_dynamic_charger              1.781                0.001                1.1799              
Depot_to_C41_dynamic_charger             2.0945               0.001                0.295               
Depot_to_C23_dynamic_charger             1.8306               0.001                0.295               
C43_to_Depot_dynamic_charger             1.9286               0.001                1.1799              
C10_to_C11_dynamic_charger               1.9493               0.001                1.1799              
C57_to_Depot_dynamic_charger             2.3526               0.001                1.1799              
C39_to_C38_dynamic_charger               2.2615               0.001                1.1799              
C91_to_Depot_dynamic_charger             1.8944               0.001                0.295               
C11_to_C9_dynamic_charger                1.8927               0.001                1.1799              
C83_to_C84_dynamic_charger               2.1588               0.001                1.1799              
Depot_to_C20_dynamic_charger             1.6569               0.001                1.1799              
Depot_to_C63_dynamic_charger             2.4064               0.001                1.1799              
C8_to_Depot_dynamic_charger              1.6486               0.001                1.1799              
Depot_to_C20_dynamic_charger             1.6569               0.001                1.1799              
C94_to_C92_dynamic_charger               2.4801               0.001                1.1799              
C16_to_C19_dynamic_charger               1.7402               0.001                1.1799              
C68_to_C69_dynamic_charger               1.8198               0.001                1.1799              
C36_to_C39_dynamic_charger               1.8151               0.001                0.295               
Depot_to_C90_dynamic_charger             1.9027               0.001                1.1799              
C54_to_C55_dynamic_charger               2.1064               0.001                1.1799              
C97_to_C100_dynamic_charger              2.4898               0.001                1.1799              
C35_to_C51_dynamic_charger               2.1809               0.001                1.1799              
C5_to_Depot_dynamic_charger              1.6504               0.001                1.1799              
Depot_to_C67_dynamic_charger             2.3397               0.001                1.1799              
C69_to_Depot_dynamic_charger             1.9196               0.001                0.295               
C53_to_C54_dynamic_charger               2.0894               0.001                1.1799              
C17_to_C15_dynamic_charger               2.3376               0.001                0.295               
C37_to_C35_dynamic_charger               2.2864               0.001                1.1799              
Depot_to_C20_dynamic_charger             1.6569               0.001                1.1799              
C100_to_C99_dynamic_charger              1.781                0.001                1.1799              
C52_to_Depot_dynamic_charger             2.3192               0.001                1.1799              
C11_to_C9_dynamic_charger                1.8927               0.001                1.1799              
Depot_to_C67_dynamic_charger             2.3397               0.001                1.1799              
C6_to_C7_dynamic_charger                 2.1519               0.001                1.1799              
C77_to_C80_dynamic_charger               2.0662               0.001                1.1799              
C53_to_C54_dynamic_charger               2.0894               0.001                1.1799              
C5_to_Depot_dynamic_charger              1.6504               0.001                1.1799              
C36_to_C39_dynamic_charger               1.8151               0.001                0.295               
C95_to_C94_dynamic_charger               2.1416               0.001                0.295               
C74_to_C79_dynamic_charger               1.6671               0.001                0.295               
C54_to_C55_dynamic_charger               2.1064               0.001                1.1799              
C17_to_C15_dynamic_charger               2.3376               0.001                0.295               
C36_to_C39_dynamic_charger               1.8151               0.001                0.295               
C77_to_C80_dynamic_charger               2.0662               0.001                1.1799              
Depot_to_C63_dynamic_charger             2.4064               0.001                1.1799              
C19_to_C18_dynamic_charger               1.9556               0.001                0.295               
C49_to_Depot_dynamic_charger             1.8524               0.001                1.1799              
C15_to_C13_dynamic_charger               1.6907               0.001                1.1799              
C39_to_C38_dynamic_charger               2.2615               0.001                1.1799              
C2_to_C4_dynamic_charger                 1.9947               0.001                0.295               
C74_to_C79_dynamic_charger               1.6671               0.001                0.295               
C8_to_Depot_dynamic_charger              1.6486               0.001                1.1799              
C71_to_C76_dynamic_charger               1.9468               0.001                1.1799              
C19_to_C18_dynamic_charger               1.9556               0.001                0.295               
C18_to_C17_dynamic_charger               2.1553               0.001                1.1799              
C15_to_C13_dynamic_charger               1.6907               0.001                1.1799              
Depot_to_C59_dynamic_charger             2.1653               0.001                0.295               
C48_to_C46_dynamic_charger               2.4745               0.001                1.1799              
C93_to_C97_dynamic_charger               2.3509               0.001                0.295               
C48_to_C46_dynamic_charger               2.4745               0.001                1.1799              
C18_to_C17_dynamic_charger               2.1553               0.001                1.1799              
C93_to_C97_dynamic_charger               2.3509               0.001                0.295               
C23_to_C25_dynamic_charger               2.0173               0.001                1.1799              
C49_to_Depot_dynamic_charger             1.8524               0.001                1.1799              
Depot_to_C73_dynamic_charger             1.8486               0.001                1.1799              
Depot_to_C90_dynamic_charger             1.9027               0.001                1.1799              
C37_to_C35_dynamic_charger               2.2864               0.001                1.1799              
C16_to_C19_dynamic_charger               1.7402               0.001                1.1799              
Depot_to_C98_dynamic_charger             2.4808               0.001                1.1799              
Depot_to_C73_dynamic_charger             1.8486               0.001                1.1799              
C47_to_C43_dynamic_charger               2.2541               0.001                0.295               
C95_to_C94_dynamic_charger               2.1416               0.001                0.295               
Depot_to_C59_dynamic_charger             2.1653               0.001                0.295               
C15_to_C13_dynamic_charger               1.6907               0.001                1.1799              
C43_to_Depot_dynamic_charger             1.9286               0.001                1.1799              
C10_to_C11_dynamic_charger               1.9493               0.001                1.1799              
C11_to_C9_dynamic_charger                1.8927               0.001                1.1799              
C59_to_C60_dynamic_charger               2.3278               0.001                1.1799              
C59_to_C60_dynamic_charger               2.3278               0.001                1.1799              
C83_to_C84_dynamic_charger               2.1588               0.001                1.1799              
C19_to_C18_dynamic_charger               1.9556               0.001                0.295               
Depot_to_C21_dynamic_charger             1.6092               0.001                1.1799              
C2_to_C4_dynamic_charger                 1.9947               0.001                0.295               
C31_to_C52_dynamic_charger               1.7652               0.001                0.295               
C35_to_C51_dynamic_charger               2.1809               0.001                1.1799              
C6_to_C7_dynamic_charger                 2.1519               0.001                1.1799              
C95_to_C94_dynamic_charger               2.1416               0.001                0.295               
C46_to_C47_dynamic_charger               2.2931               0.001                1.1799              
C46_to_C47_dynamic_charger               2.2931               0.001                1.1799              
C70_to_C71_dynamic_charger               1.8896               0.001                1.1799              
C5_to_Depot_dynamic_charger              1.6504               0.001                1.1799              
C52_to_Depot_dynamic_charger             2.3192               0.001                1.1799              
C91_to_Depot_dynamic_charger             1.8944               0.001                0.295               
C22_to_C29_dynamic_charger               1.5296               0.001                1.1799              
C94_to_C92_dynamic_charger               2.4801               0.001                1.1799              
C94_to_C92_dynamic_charger               2.4801               0.001                1.1799              
C97_to_C100_dynamic_charger              2.4898               0.001                1.1799              
Depot_to_C75_dynamic_charger             1.8868               0.001                1.1799              
C11_to_C9_dynamic_charger                1.8927               0.001                1.1799              
C54_to_C55_dynamic_charger               2.1064               0.001                1.1799              
C83_to_C84_dynamic_charger               2.1588               0.001                1.1799              
Depot_to_C90_dynamic_charger             1.9027               0.001                1.1799              
Depot_to_C41_dynamic_charger             2.0945               0.001                0.295               
C19_to_C18_dynamic_charger               1.9556               0.001                0.295               
C23_to_C25_dynamic_charger               2.0173               0.001                1.1799              
Depot_to_C98_dynamic_charger             2.4808               0.001                1.1799              
C66_to_Depot_dynamic_charger             1.6051               0.001                1.1799              
Depot_to_C21_dynamic_charger             1.6092               0.001                1.1799              
