CID                                      InvCost              VarCost              ChargingRate        
C81_to_C68_dynamic_charger               2.267                0.001                28.5714             
Depot_to_C69_dynamic_charger             1.672                0.001                28.5714             
C71_to_C81_dynamic_charger               2.0203               0.001                28.5714             
C95_to_C80_dynamic_charger               2.0674               0.001                28.5714             
C72_to_C96_dynamic_charger               2.29                 0.001                28.5714             
C50_to_C30_dynamic_charger               2.3695               0.001                28.5714             
C35_to_C39_dynamic_charger               2.4191               0.001                28.5714             
C47_to_C73_dynamic_charger               1.6548               0.001                7.1429              
C87_to_C52_dynamic_charger               1.523                0.001                28.5714             
C90_to_C65_dynamic_charger               2.2589               0.001                28.5714             
C37_to_C41_dynamic_charger               1.9075               0.001                28.5714             
C55_to_C61_dynamic_charger               2.1913               0.001                7.1429              
C69_to_C60_dynamic_charger               1.9345               0.001                28.5714             
C24_to_C57_dynamic_charger               2.304                0.001                7.1429              
C12_to_C53_dynamic_charger               2.0463               0.001                28.5714             
C72_to_C96_dynamic_charger               2.29                 0.001                28.5714             
C24_to_C57_dynamic_charger               2.304                0.001                7.1429              
C15_to_C14_dynamic_charger               1.8788               0.001                7.1429              
C35_to_C39_dynamic_charger               2.4191               0.001                28.5714             
C46_to_C15_dynamic_charger               2.2004               0.001                28.5714             
C82_to_C88_dynamic_charger               1.6168               0.001                28.5714             
C60_to_C79_dynamic_charger               2.1674               0.001                28.5714             
C61_to_C54_dynamic_charger               2.3196               0.001                28.5714             
C46_to_C15_dynamic_charger               2.2004               0.001                28.5714             
C65_to_C99_dynamic_charger               1.6009               0.001                28.5714             
C65_to_C99_dynamic_charger               1.6009               0.001                28.5714             
C54_to_C66_dynamic_charger               2.0281               0.001                7.1429              
C5_to_C8_dynamic_charger                 2.4384               0.001                28.5714             
C85_to_C56_dynamic_charger               1.9564               0.001                7.1429              
C68_to_Depot_dynamic_charger             1.5077               0.001                28.5714             
C45_to_C42_dynamic_charger               2.1331               0.001                7.1429              
C95_to_C80_dynamic_charger               2.0674               0.001                28.5714             
C46_to_C15_dynamic_charger               2.2004               0.001                28.5714             
C54_to_C66_dynamic_charger               2.0281               0.001                7.1429              
Depot_to_C69_dynamic_charger             1.672                0.001                28.5714             
C37_to_C41_dynamic_charger               1.9075               0.001                28.5714             
C13_to_C16_dynamic_charger               2.3201               0.001                28.5714             
C12_to_C53_dynamic_charger               2.0463               0.001                28.5714             
C73_to_C78_dynamic_charger               2.0973               0.001                28.5714             
C87_to_C52_dynamic_charger               1.523                0.001                28.5714             
C47_to_C73_dynamic_charger               1.6548               0.001                7.1429              
C15_to_C14_dynamic_charger               1.8788               0.001                7.1429              
C55_to_C61_dynamic_charger               2.1913               0.001                7.1429              
C71_to_C81_dynamic_charger               2.0203               0.001                28.5714             
C28_to_C33_dynamic_charger               2.1386               0.001                28.5714             
C79_to_C7_dynamic_charger                1.955                0.001                28.5714             
Depot_to_C83_dynamic_charger             1.7987               0.001                28.5714             
C98_to_Depot_dynamic_charger             2.2812               0.001                28.5714             
C65_to_C99_dynamic_charger               1.6009               0.001                28.5714             
C8_to_C45_dynamic_charger                2.3002               0.001                7.1429              
C61_to_C54_dynamic_charger               2.3196               0.001                28.5714             
C73_to_C78_dynamic_charger               2.0973               0.001                28.5714             
C37_to_C41_dynamic_charger               1.9075               0.001                28.5714             
C70_to_C38_dynamic_charger               1.723                0.001                7.1429              
C52_to_C82_dynamic_charger               1.9543               0.001                28.5714             
C56_to_C20_dynamic_charger               1.8475               0.001                28.5714             
C73_to_C78_dynamic_charger               2.0973               0.001                28.5714             
C64_to_C92_dynamic_charger               1.5762               0.001                28.5714             
C53_to_C98_dynamic_charger               1.9023               0.001                28.5714             
C58_to_C75_dynamic_charger               2.0553               0.001                7.1429              
C84_to_C95_dynamic_charger               1.7349               0.001                7.1429              
C91_to_C67_dynamic_charger               1.9559               0.001                7.1429              
C96_to_C91_dynamic_charger               1.5139               0.001                7.1429              
C65_to_C99_dynamic_charger               1.6009               0.001                28.5714             
C52_to_C82_dynamic_charger               1.9543               0.001                28.5714             
C99_to_C9_dynamic_charger                1.56                 0.001                28.5714             
C35_to_C39_dynamic_charger               2.4191               0.001                28.5714             
C50_to_C30_dynamic_charger               2.3695               0.001                28.5714             
C52_to_C82_dynamic_charger               1.9543               0.001                28.5714             
C55_to_C61_dynamic_charger               2.1913               0.001                7.1429              
C5_to_C8_dynamic_charger                 2.4384               0.001                28.5714             
C72_to_C96_dynamic_charger               2.29                 0.001                28.5714             
C73_to_C78_dynamic_charger               2.0973               0.001                28.5714             
C81_to_C68_dynamic_charger               2.267                0.001                28.5714             
C53_to_C98_dynamic_charger               1.9023               0.001                28.5714             
C33_to_C89_dynamic_charger               2.166                0.001                28.5714             
C50_to_C30_dynamic_charger               2.3695               0.001                28.5714             
C18_to_C76_dynamic_charger               1.8497               0.001                28.5714             
C91_to_C67_dynamic_charger               1.9559               0.001                7.1429              
C56_to_C20_dynamic_charger               1.8475               0.001                28.5714             
Depot_to_C83_dynamic_charger             1.7987               0.001                28.5714             
C70_to_C38_dynamic_charger               1.723                0.001                7.1429              
C60_to_C79_dynamic_charger               2.1674               0.001                28.5714             
C69_to_C60_dynamic_charger               1.9345               0.001                28.5714             
C98_to_Depot_dynamic_charger             2.2812               0.001                28.5714             
Depot_to_C83_dynamic_charger             1.7987               0.001                28.5714             
C55_to_C61_dynamic_charger               2.1913               0.001                7.1429              
C75_to_C97_dynamic_charger               1.8151               0.001                7.1429              
C79_to_C7_dynamic_charger                1.955                0.001                28.5714             
C2_to_C1_dynamic_charger                 2.1696               0.001                28.5714             
C74_to_C58_dynamic_charger               2.2511               0.001                28.5714             
C82_to_C88_dynamic_charger               1.6168               0.001                28.5714             
C91_to_C67_dynamic_charger               1.9559               0.001                7.1429              
C56_to_C20_dynamic_charger               1.8475               0.001                28.5714             
C68_to_Depot_dynamic_charger             1.5077               0.001                28.5714             
C11_to_C13_dynamic_charger               2.3296               0.001                28.5714             
C18_to_C76_dynamic_charger               1.8497               0.001                28.5714             
C79_to_C7_dynamic_charger                1.955                0.001                28.5714             
C77_to_C25_dynamic_charger               1.9334               0.001                7.1429              
C85_to_C56_dynamic_charger               1.9564               0.001                7.1429              
C28_to_C33_dynamic_charger               2.1386               0.001                28.5714             
C13_to_C16_dynamic_charger               2.3201               0.001                28.5714             
C87_to_C52_dynamic_charger               1.523                0.001                28.5714             
