CID                                      InvCost              VarCost              ChargingRate        
C2_to_C4_dynamic_charger                 1.8246               0.001                1.1799              
C39_to_C38_dynamic_charger               1.8256               0.001                1.1799              
C35_to_C32_dynamic_charger               2.2625               0.001                0.295               
C46_to_C49_dynamic_charger               1.8686               0.001                0.295               
Depot_to_C41_dynamic_charger             1.6729               0.001                0.295               
Depot_to_C62_dynamic_charger             2.427                0.001                1.1799              
Depot_to_C98_dynamic_charger             2.1129               0.001                0.295               
C16_to_C19_dynamic_charger               2.1522               0.001                1.1799              
C43_to_C42_dynamic_charger               2.319                0.001                1.1799              
C97_to_C100_dynamic_charger              2.0187               0.001                0.295               
Depot_to_C7_dynamic_charger              2.2779               0.001                1.1799              
C37_to_C35_dynamic_charger               1.9322               0.001                1.1799              
C42_to_C46_dynamic_charger               1.571                0.001                1.1799              
C8_to_Depot_dynamic_charger              1.9056               0.001                0.295               
C91_to_Depot_dynamic_charger             2.2337               0.001                1.1799              
C21_to_Depot_dynamic_charger             2.3527               0.001                1.1799              
C15_to_C13_dynamic_charger               2.1661               0.001                1.1799              
C54_to_C55_dynamic_charger               1.8989               0.001                1.1799              
C57_to_Depot_dynamic_charger             2.3597               0.001                1.1799              
C16_to_C19_dynamic_charger               2.1522               0.001                1.1799              
C46_to_C49_dynamic_charger               1.8686               0.001                0.295               
C98_to_C96_dynamic_charger               1.8204               0.001                1.1799              
Depot_to_C59_dynamic_charger             2.3902               0.001                0.295               
Depot_to_C90_dynamic_charger             1.9919               0.001                0.295               
C52_to_Depot_dynamic_charger             2.3767               0.001                1.1799              
C13_to_Depot_dynamic_charger             2.3961               0.001                1.1799              
C77_to_C80_dynamic_charger               2.3317               0.001                0.295               
C15_to_C13_dynamic_charger               2.1661               0.001                1.1799              
C47_to_C43_dynamic_charger               1.7838               0.001                0.295               
C23_to_C12_dynamic_charger               2.0742               0.001                0.295               
C23_to_C12_dynamic_charger               2.0742               0.001                0.295               
C69_to_Depot_dynamic_charger             2.1812               0.001                1.1799              
C72_to_C61_dynamic_charger               2.3983               0.001                1.1799              
C16_to_C19_dynamic_charger               2.1522               0.001                1.1799              
C11_to_C9_dynamic_charger                1.99                 0.001                1.1799              
Depot_to_C20_dynamic_charger             2.1655               0.001                1.1799              
Depot_to_C41_dynamic_charger             1.6729               0.001                0.295               
C89_to_C91_dynamic_charger               2.0656               0.001                0.295               
Depot_to_C23_dynamic_charger             1.9401               0.001                1.1799              
C20_to_C24_dynamic_charger               1.6186               0.001                1.1799              
C8_to_Depot_dynamic_charger              1.9056               0.001                0.295               
Depot_to_C20_dynamic_charger             2.1655               0.001                1.1799              
C27_to_C33_dynamic_charger               1.5104               0.001                1.1799              
C23_to_C12_dynamic_charger               2.0742               0.001                0.295               
C47_to_C43_dynamic_charger               1.7838               0.001                0.295               
C97_to_C100_dynamic_charger              2.0187               0.001                0.295               
C100_to_C99_dynamic_charger              2.0318               0.001                1.1799              
C27_to_C33_dynamic_charger               1.5104               0.001                1.1799              
C39_to_C38_dynamic_charger               1.8256               0.001                1.1799              
C64_to_C68_dynamic_charger               1.683                0.001                1.1799              
C52_to_Depot_dynamic_charger             2.3767               0.001                1.1799              
Depot_to_C98_dynamic_charger             2.1129               0.001                0.295               
C52_to_Depot_dynamic_charger             2.3767               0.001                1.1799              
Depot_to_C23_dynamic_charger             1.9401               0.001                1.1799              
C31_to_C52_dynamic_charger               1.6319               0.001                1.1799              
C73_to_C70_dynamic_charger               1.8878               0.001                1.1799              
C90_to_C87_dynamic_charger               2.2002               0.001                0.295               
C90_to_C87_dynamic_charger               2.2002               0.001                0.295               
C65_to_C63_dynamic_charger               1.6628               0.001                0.295               
C71_to_C76_dynamic_charger               2.3575               0.001                1.1799              
C66_to_Depot_dynamic_charger             1.6178               0.001                1.1799              
Depot_to_C98_dynamic_charger             2.1129               0.001                0.295               
C10_to_C11_dynamic_charger               1.8071               0.001                1.1799              
C11_to_C9_dynamic_charger                1.99                 0.001                1.1799              
C70_to_C71_dynamic_charger               1.5757               0.001                1.1799              
C10_to_C11_dynamic_charger               1.8071               0.001                1.1799              
C32_to_C31_dynamic_charger               2.0503               0.001                1.1799              
C8_to_Depot_dynamic_charger              1.9056               0.001                0.295               
C49_to_Depot_dynamic_charger             1.5484               0.001                0.295               
C89_to_C91_dynamic_charger               2.0656               0.001                0.295               
C20_to_C24_dynamic_charger               1.6186               0.001                1.1799              
C65_to_C63_dynamic_charger               1.6628               0.001                0.295               
C46_to_C49_dynamic_charger               1.8686               0.001                0.295               
C5_to_Depot_dynamic_charger              1.5861               0.001                1.1799              
C71_to_C76_dynamic_charger               2.3575               0.001                1.1799              
C68_to_C69_dynamic_charger               2.4359               0.001                1.1799              
C100_to_C99_dynamic_charger              2.0318               0.001                1.1799              
Depot_to_C62_dynamic_charger             2.427                0.001                1.1799              
C35_to_C32_dynamic_charger               2.2625               0.001                0.295               
C97_to_C100_dynamic_charger              2.0187               0.001                0.295               
Depot_to_C90_dynamic_charger             1.9919               0.001                0.295               
C71_to_C76_dynamic_charger               2.3575               0.001                1.1799              
C91_to_Depot_dynamic_charger             2.2337               0.001                1.1799              
Depot_to_C7_dynamic_charger              2.2779               0.001                1.1799              
Depot_to_C67_dynamic_charger             2.416                0.001                1.1799              
C91_to_Depot_dynamic_charger             2.2337               0.001                1.1799              
C53_to_C54_dynamic_charger               1.9555               0.001                1.1799              
Depot_to_C67_dynamic_charger             2.416                0.001                1.1799              
C22_to_C21_dynamic_charger               2.4302               0.001                0.295               
C5_to_Depot_dynamic_charger              1.5861               0.001                1.1799              
C54_to_C55_dynamic_charger               1.8989               0.001                1.1799              
C22_to_C21_dynamic_charger               2.4302               0.001                0.295               
C97_to_C100_dynamic_charger              2.0187               0.001                0.295               
C43_to_C42_dynamic_charger               2.319                0.001                1.1799              
C93_to_C97_dynamic_charger               2.2555               0.001                1.1799              
C68_to_C69_dynamic_charger               2.4359               0.001                1.1799              
C93_to_C97_dynamic_charger               2.2555               0.001                1.1799              
C57_to_Depot_dynamic_charger             2.3597               0.001                1.1799              
C98_to_C96_dynamic_charger               1.8204               0.001                1.1799              
Depot_to_C59_dynamic_charger             2.3902               0.001                0.295               
C82_to_C84_dynamic_charger               1.5742               0.001                0.295               
C23_to_C12_dynamic_charger               2.0742               0.001                0.295               
Depot_to_C62_dynamic_charger             2.427                0.001                1.1799              
C21_to_Depot_dynamic_charger             2.3527               0.001                1.1799              
C66_to_Depot_dynamic_charger             1.6178               0.001                1.1799              
C98_to_C96_dynamic_charger               1.8204               0.001                1.1799              
Depot_to_C59_dynamic_charger             2.3902               0.001                0.295               
C47_to_C43_dynamic_charger               1.7838               0.001                0.295               
Depot_to_C90_dynamic_charger             1.9919               0.001                0.295               
C100_to_C99_dynamic_charger              2.0318               0.001                1.1799              
Depot_to_C62_dynamic_charger             2.427                0.001                1.1799              
C32_to_C31_dynamic_charger               2.0503               0.001                1.1799              
C57_to_Depot_dynamic_charger             2.3597               0.001                1.1799              
C59_to_C60_dynamic_charger               1.7728               0.001                1.1799              
C10_to_C11_dynamic_charger               1.8071               0.001                1.1799              
C52_to_Depot_dynamic_charger             2.3767               0.001                1.1799              
Depot_to_C7_dynamic_charger              2.2779               0.001                1.1799              
C42_to_C46_dynamic_charger               1.571                0.001                1.1799              
C42_to_C46_dynamic_charger               1.571                0.001                1.1799              
C91_to_Depot_dynamic_charger             2.2337               0.001                1.1799              
Depot_to_C90_dynamic_charger             1.9919               0.001                0.295               
C50_to_C47_dynamic_charger               1.8789               0.001                1.1799              
Depot_to_C23_dynamic_charger             1.9401               0.001                1.1799              
C6_to_C10_dynamic_charger                2.0091               0.001                1.1799              
C64_to_C68_dynamic_charger               1.683                0.001                1.1799              
C27_to_C33_dynamic_charger               1.5104               0.001                1.1799              
C98_to_C96_dynamic_charger               1.8204               0.001                1.1799              
C70_to_C71_dynamic_charger               1.5757               0.001                1.1799              
C82_to_C84_dynamic_charger               1.5742               0.001                0.295               
C49_to_Depot_dynamic_charger             1.5484               0.001                0.295               
C31_to_C52_dynamic_charger               1.6319               0.001                1.1799              
C65_to_C63_dynamic_charger               1.6628               0.001                0.295               
C47_to_C43_dynamic_charger               1.7838               0.001                0.295               
C5_to_Depot_dynamic_charger              1.5861               0.001                1.1799              
C70_to_C71_dynamic_charger               1.5757               0.001                1.1799              
C37_to_C35_dynamic_charger               1.9322               0.001                1.1799              
C86_to_C83_dynamic_charger               2.4985               0.001                1.1799              
C6_to_C10_dynamic_charger                2.0091               0.001                1.1799              
C2_to_C4_dynamic_charger                 1.8246               0.001                1.1799              
C73_to_C70_dynamic_charger               1.8878               0.001                1.1799              
Depot_to_C41_dynamic_charger             1.6729               0.001                0.295               
C68_to_C69_dynamic_charger               2.4359               0.001                1.1799              
Depot_to_C7_dynamic_charger              2.2779               0.001                1.1799              
Depot_to_C98_dynamic_charger             2.1129               0.001                0.295               
C6_to_C10_dynamic_charger                2.0091               0.001                1.1799              
C69_to_Depot_dynamic_charger             2.1812               0.001                1.1799              
C72_to_C61_dynamic_charger               2.3983               0.001                1.1799              
C46_to_C49_dynamic_charger               1.8686               0.001                0.295               
C49_to_Depot_dynamic_charger             1.5484               0.001                0.295               
C90_to_C87_dynamic_charger               2.2002               0.001                0.295               
C49_to_Depot_dynamic_charger             1.5484               0.001                0.295               
C69_to_Depot_dynamic_charger             2.1812               0.001                1.1799              
C31_to_C52_dynamic_charger               1.6319               0.001                1.1799              
C59_to_C60_dynamic_charger               1.7728               0.001                1.1799              
C22_to_C21_dynamic_charger               2.4302               0.001                0.295               
C15_to_C13_dynamic_charger               2.1661               0.001                1.1799              
C21_to_Depot_dynamic_charger             2.3527               0.001                1.1799              
C68_to_C69_dynamic_charger               2.4359               0.001                1.1799              
C86_to_C83_dynamic_charger               2.4985               0.001                1.1799              
C32_to_C31_dynamic_charger               2.0503               0.001                1.1799              
C11_to_C9_dynamic_charger                1.99                 0.001                1.1799              
C71_to_C76_dynamic_charger               2.3575               0.001                1.1799              
Depot_to_C23_dynamic_charger             1.9401               0.001                1.1799              
C100_to_C99_dynamic_charger              2.0318               0.001                1.1799              
C43_to_C42_dynamic_charger               2.319                0.001                1.1799              
C50_to_C47_dynamic_charger               1.8789               0.001                1.1799              
C54_to_C55_dynamic_charger               1.8989               0.001                1.1799              
C59_to_C60_dynamic_charger               1.7728               0.001                1.1799              
C93_to_C97_dynamic_charger               2.2555               0.001                1.1799              
C66_to_Depot_dynamic_charger             1.6178               0.001                1.1799              
C82_to_C84_dynamic_charger               1.5742               0.001                0.295               
C57_to_Depot_dynamic_charger             2.3597               0.001                1.1799              
C73_to_C70_dynamic_charger               1.8878               0.001                1.1799              
C53_to_C54_dynamic_charger               1.9555               0.001                1.1799              
C35_to_C32_dynamic_charger               2.2625               0.001                0.295               
C93_to_C97_dynamic_charger               2.2555               0.001                1.1799              
