VID                  Type   x                    y                    CID                                      Seq   
DC_C58_C53_2         x      36.98038838835698    30.90194194178489    C58_to_C53_dynamic_charger               2     
DC_C7_C52_1          x      23.5                 46.5                 C7_to_C52_dynamic_charger                1     
DC_C28_Depot_3       x      35.094868334610105   35.03162277820337    C28_to_Depot_dynamic_charger             3     
DC_C28_Depot_2       x      37.03162277820337    35.677207592734455   C28_to_Depot_dynamic_charger             2     
DC_C71_C35_0         x      57.08944271819998    67.9552786409        C71_to_C35_dynamic_charger               0     
DC_C14_C43_1         x      19.0                 6.5                  C14_to_C43_dynamic_charger               1     
DC_C2_Depot_2        x      35.0                 28.96666666666667    C2_to_Depot_dynamic_charger              2     
DC_C53_Depot_2       x      35.044721359099995   34.91055728180002    C53_to_Depot_dynamic_charger             2     
DC_C23_C22_1         x      50.0                 7.5                  C23_to_C22_dynamic_charger               1     
DC_C39_C67_2         x      64.64309644077804    7.35690355922196     C39_to_C67_dynamic_charger               2     
DC_C44_C38_3         x      5.055470018732225    5.083205028098337    C44_to_C38_dynamic_charger               3     
DC_C46_C8_1          x      6.0                  45.5                 C46_to_C8_dynamic_charger                1     
DC_C25_C4_1          x      60.0                 20.0                 C25_to_C4_dynamic_charger                1     
DC_C63_C64_0         x      26.916794969978586   69.05547002001428    C63_to_C64_dynamic_charger               0     
DC_Depot_C6_3        x      25.089442718199983   30.04472135909999    Depot_to_C6_dynamic_charger              3     
DC_C70_C30_1         x      38.5                 58.0                 C70_to_C30_dynamic_charger               1     
DC_C21_C40_2         x      41.690236892079106   23.309763107920897   C21_to_C40_dynamic_charger               2     
DC_C8_Depot_2        x      34.904757583477405   35.03047757328723    C8_to_Depot_dynamic_charger              2     
DC_C57_Depot_0       x      32.01293391841207    12.099160041159177   C57_to_Depot_dynamic_charger             0     
DC_C94_Depot_2       x      34.92525907074603    34.933563618440914   C94_to_Depot_dynamic_charger             2     
DC_Depot_C89_0       x      34.9                 35.0                 Depot_to_C89_dynamic_charger             0     
DC_C71_C35_1         x      60.0                 66.5                 C71_to_C35_dynamic_charger               1     
DC_C9_C81_1          x      55.0                 57.0                 C9_to_C81_dynamic_charger                1     
DC_C53_Depot_0       x      36.955278640900005   31.089442718199983   C53_to_Depot_dynamic_charger             0     
DC_C61_C86_2         x      6.6933333333333325   20.02                C61_to_C86_dynamic_charger               2     
DC_C89_C60_2         x      20.033129458327835   34.33701438425865    C89_to_C60_dynamic_charger               2     
DC_Depot_C27_1       x      35.0                 37.5                 Depot_to_C27_dynamic_charger             1     
DC_C2_Depot_1        x      35.0                 23.03333333333333    C2_to_Depot_dynamic_charger              1     
DC_C17_C84_1         x      7.0328797949221435   30.338813299153692   C17_to_C84_dynamic_charger               1     
DC_C6_C96_2          x      22.070710672903978   27.070710672903978   C6_to_C96_dynamic_charger                2     
DC_C83_C45_0         x      13.900772215426498   37.012403473071686   C83_to_C45_dynamic_charger               0     
DC_C39_C67_1         x      62.35690355922196    9.64309644077804     C39_to_C67_dynamic_charger               1     
DC_C47_C49_0         x      7.983560101187577    56.09863939287454    C47_to_C49_dynamic_charger               0     
DC_C24_C77_0         x      64.91679496997858    35.055470020014276   C24_to_C77_dynamic_charger               0     
DC_C65_C71_1         x      59.5                 72.5                 C65_to_C71_dynamic_charger               1     
DC_C67_C23_0         x      66.9                 5.0                  C67_to_C23_dynamic_charger               0     
DC_C42_C15_2         x      27.97830695314215    7.3586418880008235   C42_to_C15_dynamic_charger               2     
DC_C94_Depot_1       x      30.5                 31.0                 C94_to_Depot_dynamic_charger             1     
DC_C2_Depot_0        x      35.0                 17.1                 C2_to_Depot_dynamic_charger              0     
DC_C35_C34_0         x      63.0196116135661     64.9019419321695     C35_to_C34_dynamic_charger               0     
DC_C67_C23_2         x      59.03333333333333    5.0                  C67_to_C23_dynamic_charger               2     
DC_C8_Depot_1        x      22.5                 39.0                 C8_to_Depot_dynamic_charger              1     
DC_C64_C11_2         x      18.32051282051282    69.03076923076924    C64_to_C11_dynamic_charger               2     
DC_C30_C32_1         x      37.5                 64.5                 C30_to_C32_dynamic_charger               1     
DC_C70_C30_0         x      37.06                56.08                C70_to_C30_dynamic_charger               0     
DC_Depot_C27_2       x      35.0                 39.9                 Depot_to_C27_dynamic_charger             2     
DC_C53_Depot_1       x      36.0                 33.0                 C53_to_Depot_dynamic_charger             1     
DC_C7_C52_2          x      26.92928932233412    43.07071067766588    C7_to_C52_dynamic_charger                2     
DC_C17_C84_3         x      10.901360615233571   30.983560102538927   C17_to_C84_dynamic_charger               3     
DC_C87_C13_1         x      28.67582403745731    20.365384131100583   C87_to_C13_dynamic_charger               1     
DC_C2_Depot_3        x      35.0                 34.9                 C2_to_Depot_dynamic_charger              3     
DC_Depot_C18_3       x      20.0948683316101     39.96837722279663    Depot_to_C18_dynamic_charger             3     
DC_C86_C16_1         x      7.0                  19.0                 C86_to_C16_dynamic_charger               1     
DC_C12_C26_1         x      48.309763107920894   33.309763107920894   C12_to_C26_dynamic_charger               1     
DC_C6_C96_0          x      24.929289327096022   29.929289327096022   C6_to_C96_dynamic_charger                0     
DC_C14_C43_2         x      22.924742331855086   3.065850459626801    C14_to_C43_dynamic_charger               2     
DC_C25_C4_0          x      64.9                 20.0                 C25_to_C4_dynamic_charger                0     
DC_C12_C26_0         x      49.92928932376269    34.92928932376269    C12_to_C26_dynamic_charger               0     
DC_C30_C32_0         x      39.951435706217104   60.08741572880921    C30_to_C32_dynamic_charger               0     
DC_C4_C72_1          x      52.30351909393334    18.65175954696667    C4_to_C72_dynamic_charger                1     
DC_Depot_C6_1        x      31.63685242726667    33.31842621363334    Depot_to_C6_dynamic_charger              1     
DC_C29_C24_2         x      64.98585786475253    35.09899494673223    C29_to_C24_dynamic_charger               2     
DC_C38_C14_2         x      11.636852427266671   8.318426213633336    C38_to_C14_dynamic_charger               2     
DC_C50_C76_0         x      47.0371390663053     46.90715233423674    C50_to_C76_dynamic_charger               0     
DC_C20_C66_2         x      48.95527864090001    72.91055728180002    C20_to_C66_dynamic_charger               2     
DC_C63_C64_3         x      15.083205030021416   76.94452997998572    C63_to_C64_dynamic_charger               3     
DC_C54_C55_1         x      59.023570227079105   26.9764297729209     C54_to_C55_dynamic_charger               1     
DC_C10_C62_2         x      26.031622778203367   58.677207592734455   C10_to_C62_dynamic_charger               2     
DC_C35_C34_1         x      64.0                 60.0                 C35_to_C34_dynamic_charger               1     
DC_C89_C60_3         x      17.099388374983505   34.01104315277595    C89_to_C60_dynamic_charger               3     
DC_C94_Depot_0       x      26.074740929253974   27.066436381559086   C94_to_Depot_dynamic_charger             0     
DC_C70_C30_2         x      39.94                59.92                C70_to_C30_dynamic_charger               2     
DC_C88_C31_0         x      26.1                 52.0                 C88_to_C31_dynamic_charger               0     
DC_C45_C17_0         x      5.9875965269283125   37.9007722154265     C45_to_C17_dynamic_charger               0     
DC_Depot_C89_1       x      30.5                 35.0                 Depot_to_C89_dynamic_charger             1     
DC_C51_C9_1          x      51.03162277820337    58.677207592734455   C51_to_C9_dynamic_charger                1     
DC_C26_Depot_0       x      44.91055728180002    30.04472135909999    C26_to_Depot_dynamic_charger             0     
DC_C97_C87_3         x      27.929289327096022   18.070710672903978   C97_to_C87_dynamic_charger               3     
DC_C47_C49_2         x      6.672146632937475    63.967120202375156   C47_to_C49_dynamic_charger               2     
DC_C6_C96_1          x      23.5                 28.5                 C6_to_C96_dynamic_charger                1     
DC_C9_C81_2          x      55.0                 54.1                 C9_to_C81_dynamic_charger                2     
DC_C39_C67_3         x      66.92928932233411    5.070710677665881    C39_to_C67_dynamic_charger               3     
DC_C26_Depot_1       x      41.636852427266675   31.681573786366663   C26_to_Depot_dynamic_charger             1     
DC_C36_C46_0         x      2.0                  59.9                 C36_to_C46_dynamic_charger               0     
DC_C42_C15_3         x      29.93492085942645    5.075925664002471    C42_to_C15_dynamic_charger               3     
DC_C80_C54_1         x      56.5                 33.0                 C80_to_C54_dynamic_charger               1     
DC_C21_C40_0         x      44.92928932376269    20.070710676237308   C21_to_C40_dynamic_charger               0     
DC_C50_C76_2         x      48.9628609336947     42.09284766576326    C50_to_C76_dynamic_charger               2     
DC_C23_C22_2         x      45.08944271819998    9.955278640900008    C23_to_C22_dynamic_charger               2     
DC_C65_C71_0         x      61.951435706217104   76.91258427119078    C65_to_C71_dynamic_charger               0     
DC_C24_C77_1         x      59.0                 39.0                 C24_to_C77_dynamic_charger               1     
DC_C65_C71_2         x      57.048564293782896   68.08741572880922    C65_to_C71_dynamic_charger               2     
DC_C47_C49_3         x      6.016439898812423    67.90136060712547    C47_to_C49_dynamic_charger               3     
DC_C28_Depot_0       x      40.905131665389895   36.96837722179663    C28_to_Depot_dynamic_charger             0     
DC_C89_C60_0         x      25.900611625016495   34.98895684722405    C89_to_C60_dynamic_charger               0     
DC_C88_C31_2         x      30.9                 52.0                 C88_to_C31_dynamic_charger               2     
DC_C13_Depot_2       x      34.95527864090001    34.91055728180002    C13_to_Depot_dynamic_charger             2     
DC_C42_C15_0         x      24.06507914057355    11.92407433599753    C42_to_C15_dynamic_charger               0     
DC_Depot_C27_0       x      35.0                 35.1                 Depot_to_C27_dynamic_charger             0     
DC_C80_C54_0         x      56.012403473071686   36.9007722154265     C80_to_C54_dynamic_charger               0     
DC_C14_C43_0         x      15.075257668144916   9.9341495403732      C14_to_C43_dynamic_charger               0     
DC_C64_C11_1         x      16.67948717948718    72.96923076923076    C64_to_C11_dynamic_charger               1     
DC_C54_C55_0         x      57.07071068123731    28.92928931876269    C54_to_C55_dynamic_charger               0     
DC_C66_C65_0         x      49.095577897420064   73.02940858382156    C66_to_C65_dynamic_charger               0     
DC_C41_C2_0          x      41.942653767368945   7.081923189472935    C41_to_C2_dynamic_charger                0     
DC_C83_C45_2         x      8.699742594857835    37.662532175642774   C83_to_C45_dynamic_charger               2     
DC_C63_C64_2         x      19.027735010007138   74.3148433266619     C63_to_C64_dynamic_charger               2     
DC_C38_C14_1         x      8.363147572733327    6.6815737863666635   C38_to_C14_dynamic_charger               1     
DC_C17_C84_0         x      5.09863938476643     30.016439897461073   C17_to_C84_dynamic_charger               0     
DC_C38_C14_3         x      14.910557281800017   9.955278640900008    C38_to_C14_dynamic_charger               3     
DC_Depot_C18_2       x      25.031622777203367   38.322792407598875   Depot_to_C18_dynamic_charger             2     
DC_C76_C28_1         x      45.0                 39.5                 C76_to_C28_dynamic_charger               1     
DC_Depot_C89_2       x      26.1                 35.0                 Depot_to_C89_dynamic_charger             2     
DC_C23_C22_0         x      54.91055728180002    5.0447213590999915   C23_to_C22_dynamic_charger               0     
DC_C4_C72_2          x      49.69648090606666    17.34824045303333    C4_to_C72_dynamic_charger                2     
DC_C20_C66_0         x      45.04472135909999    65.08944271819998    C20_to_C66_dynamic_charger               0     
DC_C26_Depot_2       x      38.363147572733325   33.31842621363334    C26_to_Depot_dynamic_charger             2     
DC_C45_C17_1         x      5.5                  34.0                 C45_to_C17_dynamic_charger               1     
DC_C46_C8_2          x      9.915200168412467    43.05299989474221    C46_to_C8_dynamic_charger                2     
DC_C28_Depot_1       x      38.96837722179663    36.322792407265545   C28_to_Depot_dynamic_charger             1     
DC_C67_C23_3         x      55.1                 5.0                  C67_to_C23_dynamic_charger               3     
DC_C61_C86_0         x      11.92                23.94                C61_to_C86_dynamic_charger               0     
DC_C57_Depot_1       x      33.00431130613735    19.699720013719727   C57_to_Depot_dynamic_charger             1     
DC_C51_C9_2          x      52.96837722179663    59.322792407265545   C51_to_C9_dynamic_charger                2     
DC_C8_Depot_0        x      10.095242416522593   42.96952242671277    C8_to_Depot_dynamic_charger              0     
DC_C10_C62_3         x      24.0948683346101     58.03162277820337    C10_to_C62_dynamic_charger               3     
DC_Depot_C6_0        x      34.91055728180002    34.95527864090001    Depot_to_C6_dynamic_charger              0     
DC_C36_C46_3         x      2.0                  48.1                 C36_to_C46_dynamic_charger               3     
DC_C39_C67_0         x      60.07071067766588    11.92928932233412    C39_to_C67_dynamic_charger               0     
DC_C50_C76_1         x      48.0                 44.5                 C50_to_C76_dynamic_charger               1     
DC_C4_C72_3          x      47.08944271819998    16.04472135909999    C4_to_C72_dynamic_charger                3     
DC_C64_C11_3         x      19.96153846153846    65.09230769230768    C64_to_C11_dynamic_charger               3     
