CID                                      InvCost              VarCost              ChargingRate        
Depot_to_C65_dynamic_charger             2.0243               0.001                10.5263             
C25_to_C77_dynamic_charger               1.5775               0.001                2.6316              
C32_to_C33_dynamic_charger               1.9851               0.001                2.6316              
C96_to_Depot_dynamic_charger             1.781                0.001                2.6316              
C44_to_C43_dynamic_charger               1.8452               0.001                10.5263             
C71_to_C72_dynamic_charger               2.0561               0.001                10.5263             
C35_to_C37_dynamic_charger               2.2931               0.001                10.5263             
C8_to_C45_dynamic_charger                2.0898               0.001                10.5263             
C1_to_Depot_dynamic_charger              2.0614               0.001                10.5263             
C59_to_C97_dynamic_charger               2.0887               0.001                10.5263             
C66_to_C64_dynamic_charger               1.6715               0.001                10.5263             
C51_to_C56_dynamic_charger               1.9173               0.001                2.6316              
C16_to_C17_dynamic_charger               2.3001               0.001                10.5263             
Depot_to_C91_dynamic_charger             1.7441               0.001                10.5263             
C7_to_C79_dynamic_charger                2.0872               0.001                10.5263             
C61_to_C68_dynamic_charger               2.3409               0.001                10.5263             
Depot_to_C55_dynamic_charger             2.3612               0.001                10.5263             
C97_to_C75_dynamic_charger               1.8672               0.001                10.5263             
C71_to_C72_dynamic_charger               2.0561               0.001                10.5263             
C32_to_C33_dynamic_charger               1.9851               0.001                2.6316              
C99_to_C52_dynamic_charger               2.4457               0.001                10.5263             
Depot_to_C66_dynamic_charger             2.1065               0.001                2.6316              
C28_to_C30_dynamic_charger               1.6701               0.001                2.6316              
C7_to_C79_dynamic_charger                2.0872               0.001                10.5263             
C51_to_C56_dynamic_charger               1.9173               0.001                2.6316              
C16_to_C17_dynamic_charger               2.3001               0.001                10.5263             
C7_to_C79_dynamic_charger                2.0872               0.001                10.5263             
C35_to_C37_dynamic_charger               2.2931               0.001                10.5263             
Depot_to_C66_dynamic_charger             2.1065               0.001                2.6316              
C37_to_C38_dynamic_charger               2.4833               0.001                10.5263             
C61_to_C68_dynamic_charger               2.3409               0.001                10.5263             
C47_to_C14_dynamic_charger               1.7319               0.001                2.6316              
C66_to_C64_dynamic_charger               1.6715               0.001                10.5263             
C67_to_C94_dynamic_charger               2.3011               0.001                10.5263             
C29_to_C27_dynamic_charger               1.9181               0.001                10.5263             
C60_to_C98_dynamic_charger               1.6943               0.001                2.6316              
C8_to_C45_dynamic_charger                2.0898               0.001                10.5263             
Depot_to_C80_dynamic_charger             2.1592               0.001                10.5263             
C82_to_C90_dynamic_charger               2.3549               0.001                10.5263             
C37_to_C38_dynamic_charger               2.4833               0.001                10.5263             
C59_to_C97_dynamic_charger               2.0887               0.001                10.5263             
C23_to_C25_dynamic_charger               2.2764               0.001                2.6316              
C26_to_C28_dynamic_charger               2.3121               0.001                10.5263             
C14_to_C12_dynamic_charger               2.3022               0.001                10.5263             
C88_to_C6_dynamic_charger                2.18                 0.001                2.6316              
C19_to_C18_dynamic_charger               1.6583               0.001                10.5263             
C39_to_C41_dynamic_charger               1.5988               0.001                10.5263             
C27_to_C26_dynamic_charger               1.6633               0.001                10.5263             
C69_to_C88_dynamic_charger               2.0916               0.001                10.5263             
C68_to_Depot_dynamic_charger             1.5376               0.001                2.6316              
C22_to_C20_dynamic_charger               2.0402               0.001                2.6316              
C82_to_C90_dynamic_charger               2.3549               0.001                10.5263             
C64_to_C49_dynamic_charger               1.6003               0.001                2.6316              
C35_to_C37_dynamic_charger               2.2931               0.001                10.5263             
C59_to_C97_dynamic_charger               2.0887               0.001                10.5263             
C39_to_C41_dynamic_charger               1.5988               0.001                10.5263             
C50_to_C67_dynamic_charger               1.6253               0.001                2.6316              
C72_to_C54_dynamic_charger               1.8358               0.001                2.6316              
C43_to_C40_dynamic_charger               1.9634               0.001                10.5263             
C8_to_C45_dynamic_charger                2.0898               0.001                10.5263             
C12_to_C9_dynamic_charger                1.976                0.001                10.5263             
Depot_to_C65_dynamic_charger             2.0243               0.001                10.5263             
C1_to_Depot_dynamic_charger              2.0614               0.001                10.5263             
C16_to_C17_dynamic_charger               2.3001               0.001                10.5263             
C90_to_Depot_dynamic_charger             2.3159               0.001                10.5263             
C16_to_C17_dynamic_charger               2.3001               0.001                10.5263             
C47_to_C14_dynamic_charger               1.7319               0.001                2.6316              
C58_to_C74_dynamic_charger               2.048                0.001                10.5263             
C13_to_C15_dynamic_charger               2.3522               0.001                2.6316              
C2_to_C4_dynamic_charger                 1.9437               0.001                10.5263             
C58_to_C74_dynamic_charger               2.048                0.001                10.5263             
C88_to_C6_dynamic_charger                2.18                 0.001                2.6316              
Depot_to_C53_dynamic_charger             2.2784               0.001                2.6316              
C67_to_C94_dynamic_charger               2.3011               0.001                10.5263             
C25_to_C77_dynamic_charger               1.5775               0.001                2.6316              
C71_to_C72_dynamic_charger               2.0561               0.001                10.5263             
C11_to_C13_dynamic_charger               2.02                 0.001                2.6316              
C50_to_C67_dynamic_charger               1.6253               0.001                2.6316              
C22_to_C20_dynamic_charger               2.0402               0.001                2.6316              
C7_to_C79_dynamic_charger                2.0872               0.001                10.5263             
C14_to_C12_dynamic_charger               2.3022               0.001                10.5263             
C47_to_C14_dynamic_charger               1.7319               0.001                2.6316              
C28_to_C30_dynamic_charger               1.6701               0.001                2.6316              
C26_to_C28_dynamic_charger               2.3121               0.001                10.5263             
C75_to_C58_dynamic_charger               1.6013               0.001                10.5263             
C11_to_C13_dynamic_charger               2.02                 0.001                2.6316              
C96_to_Depot_dynamic_charger             1.781                0.001                2.6316              
Depot_to_C91_dynamic_charger             1.7441               0.001                10.5263             
C61_to_C68_dynamic_charger               2.3409               0.001                10.5263             
Depot_to_C91_dynamic_charger             1.7441               0.001                10.5263             
C63_to_C89_dynamic_charger               2.336                0.001                2.6316              
Depot_to_C66_dynamic_charger             2.1065               0.001                2.6316              
C59_to_C97_dynamic_charger               2.0887               0.001                10.5263             
C28_to_C30_dynamic_charger               1.6701               0.001                2.6316              
C32_to_C33_dynamic_charger               1.9851               0.001                2.6316              
C12_to_C9_dynamic_charger                1.976                0.001                10.5263             
C26_to_C28_dynamic_charger               2.3121               0.001                10.5263             
C72_to_C54_dynamic_charger               1.8358               0.001                2.6316              
C47_to_C14_dynamic_charger               1.7319               0.001                2.6316              
C75_to_C58_dynamic_charger               1.6013               0.001                10.5263             
C88_to_C6_dynamic_charger                2.18                 0.001                2.6316              
C1_to_Depot_dynamic_charger              2.0614               0.001                10.5263             
Depot_to_C65_dynamic_charger             2.0243               0.001                10.5263             
C28_to_C30_dynamic_charger               1.6701               0.001                2.6316              
C29_to_C27_dynamic_charger               1.9181               0.001                10.5263             
C82_to_C90_dynamic_charger               2.3549               0.001                10.5263             
C60_to_C98_dynamic_charger               1.6943               0.001                2.6316              
C75_to_C58_dynamic_charger               1.6013               0.001                10.5263             
Depot_to_C55_dynamic_charger             2.3612               0.001                10.5263             
C69_to_C88_dynamic_charger               2.0916               0.001                10.5263             
C98_to_Depot_dynamic_charger             1.7318               0.001                10.5263             
C55_to_C100_dynamic_charger              1.5898               0.001                10.5263             
C22_to_C20_dynamic_charger               2.0402               0.001                2.6316              
Depot_to_C53_dynamic_charger             2.2784               0.001                2.6316              
C58_to_C74_dynamic_charger               2.048                0.001                10.5263             
C39_to_C41_dynamic_charger               1.5988               0.001                10.5263             
C26_to_C28_dynamic_charger               2.3121               0.001                10.5263             
C20_to_C83_dynamic_charger               2.2825               0.001                10.5263             
C67_to_C94_dynamic_charger               2.3011               0.001                10.5263             
C40_to_C36_dynamic_charger               1.9889               0.001                10.5263             
C68_to_Depot_dynamic_charger             1.5376               0.001                2.6316              
C64_to_C49_dynamic_charger               1.6003               0.001                2.6316              
C50_to_C67_dynamic_charger               1.6253               0.001                2.6316              
C39_to_C41_dynamic_charger               1.5988               0.001                10.5263             
C64_to_C49_dynamic_charger               1.6003               0.001                2.6316              
C56_to_Depot_dynamic_charger             2.4206               0.001                10.5263             
C90_to_Depot_dynamic_charger             2.3159               0.001                10.5263             
C58_to_C74_dynamic_charger               2.048                0.001                10.5263             
C2_to_C4_dynamic_charger                 1.9437               0.001                10.5263             
C98_to_Depot_dynamic_charger             1.7318               0.001                10.5263             
C97_to_C75_dynamic_charger               1.8672               0.001                10.5263             
C40_to_C36_dynamic_charger               1.9889               0.001                10.5263             
C55_to_C100_dynamic_charger              1.5898               0.001                10.5263             
C70_to_C2_dynamic_charger                2.4008               0.001                2.6316              
C67_to_C94_dynamic_charger               2.3011               0.001                10.5263             
C64_to_C49_dynamic_charger               1.6003               0.001                2.6316              
C23_to_C25_dynamic_charger               2.2764               0.001                2.6316              
C56_to_Depot_dynamic_charger             2.4206               0.001                10.5263             
C63_to_C89_dynamic_charger               2.336                0.001                2.6316              
C32_to_C33_dynamic_charger               1.9851               0.001                2.6316              
C40_to_C36_dynamic_charger               1.9889               0.001                10.5263             
C75_to_C58_dynamic_charger               1.6013               0.001                10.5263             
C19_to_C18_dynamic_charger               1.6583               0.001                10.5263             
C20_to_C83_dynamic_charger               2.2825               0.001                10.5263             
C89_to_C76_dynamic_charger               2.2494               0.001                2.6316              
C25_to_C77_dynamic_charger               1.5775               0.001                2.6316              
C50_to_C67_dynamic_charger               1.6253               0.001                2.6316              
Depot_to_C66_dynamic_charger             2.1065               0.001                2.6316              
C37_to_C38_dynamic_charger               2.4833               0.001                10.5263             
C99_to_C52_dynamic_charger               2.4457               0.001                10.5263             
Depot_to_C80_dynamic_charger             2.1592               0.001                10.5263             
C89_to_C76_dynamic_charger               2.2494               0.001                2.6316              
C66_to_C64_dynamic_charger               1.6715               0.001                10.5263             
C70_to_C2_dynamic_charger                2.4008               0.001                2.6316              
C51_to_C56_dynamic_charger               1.9173               0.001                2.6316              
C27_to_C26_dynamic_charger               1.6633               0.001                10.5263             
C63_to_C89_dynamic_charger               2.336                0.001                2.6316              
C14_to_C12_dynamic_charger               2.3022               0.001                10.5263             
C72_to_C54_dynamic_charger               1.8358               0.001                2.6316              
C88_to_C6_dynamic_charger                2.18                 0.001                2.6316              
Depot_to_C53_dynamic_charger             2.2784               0.001                2.6316              
C23_to_C25_dynamic_charger               2.2764               0.001                2.6316              
C55_to_C100_dynamic_charger              1.5898               0.001                10.5263             
C11_to_C13_dynamic_charger               2.02                 0.001                2.6316              
C43_to_C40_dynamic_charger               1.9634               0.001                10.5263             
C69_to_C88_dynamic_charger               2.0916               0.001                10.5263             
C44_to_C43_dynamic_charger               1.8452               0.001                10.5263             
C55_to_C100_dynamic_charger              1.5898               0.001                10.5263             
C1_to_Depot_dynamic_charger              2.0614               0.001                10.5263             
C97_to_C75_dynamic_charger               1.8672               0.001                10.5263             
C43_to_C40_dynamic_charger               1.9634               0.001                10.5263             
C2_to_C4_dynamic_charger                 1.9437               0.001                10.5263             
Depot_to_C55_dynamic_charger             2.3612               0.001                10.5263             
