CID                                      InvCost              VarCost              ChargingRate        
Depot_to_C41_dynamic_charger             2.3005               0.001                1.1799              
C82_to_C83_dynamic_charger               1.8125               0.001                0.295               
C77_to_C80_dynamic_charger               1.8795               0.001                1.1799              
C31_to_C51_dynamic_charger               1.7783               0.001                1.1799              
C85_to_C88_dynamic_charger               1.5197               0.001                1.1799              
C33_to_C28_dynamic_charger               2.3235               0.001                0.295               
C22_to_C25_dynamic_charger               2.3762               0.001                1.1799              
C39_to_C38_dynamic_charger               1.81                 0.001                1.1799              
C39_to_C38_dynamic_charger               1.81                 0.001                1.1799              
C56_to_C53_dynamic_charger               2.292                0.001                1.1799              
C53_to_C54_dynamic_charger               1.818                0.001                0.295               
C52_to_Depot_dynamic_charger             1.5599               0.001                0.295               
C66_to_Depot_dynamic_charger             1.7375               0.001                0.295               
C52_to_Depot_dynamic_charger             1.5599               0.001                0.295               
C46_to_C47_dynamic_charger               1.7208               0.001                1.1799              
Depot_to_C67_dynamic_charger             1.6977               0.001                1.1799              
C5_to_Depot_dynamic_charger              2.1589               0.001                1.1799              
C70_to_C71_dynamic_charger               1.9423               0.001                0.295               
Depot_to_C20_dynamic_charger             2.2079               0.001                0.295               
C65_to_C86_dynamic_charger               2.3674               0.001                1.1799              
C56_to_C53_dynamic_charger               2.292                0.001                1.1799              
C53_to_C54_dynamic_charger               1.818                0.001                0.295               
C46_to_C47_dynamic_charger               1.7208               0.001                1.1799              
C4_to_C6_dynamic_charger                 2.0493               0.001                1.1799              
C66_to_Depot_dynamic_charger             1.7375               0.001                0.295               
C70_to_C71_dynamic_charger               1.9423               0.001                0.295               
C52_to_Depot_dynamic_charger             1.5599               0.001                0.295               
C89_to_C91_dynamic_charger               2.2852               0.001                0.295               
C49_to_C52_dynamic_charger               2.1799               0.001                0.295               
C15_to_C13_dynamic_charger               2.4994               0.001                0.295               
C31_to_C51_dynamic_charger               1.7783               0.001                1.1799              
C7_to_C3_dynamic_charger                 2.0847               0.001                0.295               
Depot_to_C23_dynamic_charger             1.5983               0.001                0.295               
C83_to_C84_dynamic_charger               2.3768               0.001                0.295               
C80_to_C72_dynamic_charger               2.0017               0.001                1.1799              
C98_to_C96_dynamic_charger               1.7018               0.001                1.1799              
Depot_to_C23_dynamic_charger             1.5983               0.001                0.295               
Depot_to_C90_dynamic_charger             2.0255               0.001                0.295               
C37_to_C35_dynamic_charger               1.5875               0.001                1.1799              
Depot_to_C41_dynamic_charger             2.3005               0.001                1.1799              
C10_to_C11_dynamic_charger               1.9371               0.001                1.1799              
C11_to_C9_dynamic_charger                1.8286               0.001                1.1799              
C80_to_C72_dynamic_charger               2.0017               0.001                1.1799              
C93_to_C97_dynamic_charger               1.8964               0.001                0.295               
C80_to_C72_dynamic_charger               2.0017               0.001                1.1799              
C24_to_C29_dynamic_charger               2.4493               0.001                0.295               
C99_to_Depot_dynamic_charger             1.6105               0.001                1.1799              
Depot_to_C21_dynamic_charger             1.8167               0.001                1.1799              
C19_to_C18_dynamic_charger               1.9616               0.001                1.1799              
C17_to_C15_dynamic_charger               1.9368               0.001                1.1799              
C24_to_C29_dynamic_charger               2.4493               0.001                0.295               
C70_to_C71_dynamic_charger               1.9423               0.001                0.295               
C53_to_C54_dynamic_charger               1.818                0.001                0.295               
C83_to_C84_dynamic_charger               2.3768               0.001                0.295               
C11_to_C9_dynamic_charger                1.8286               0.001                1.1799              
C24_to_C29_dynamic_charger               2.4493               0.001                0.295               
C59_to_C60_dynamic_charger               1.7112               0.001                0.295               
Depot_to_C21_dynamic_charger             1.8167               0.001                1.1799              
C85_to_C88_dynamic_charger               1.5197               0.001                1.1799              
C99_to_Depot_dynamic_charger             1.6105               0.001                1.1799              
C82_to_C83_dynamic_charger               1.8125               0.001                0.295               
C4_to_C6_dynamic_charger                 2.0493               0.001                1.1799              
C48_to_C46_dynamic_charger               2.198                0.001                1.1799              
C29_to_C32_dynamic_charger               2.3042               0.001                1.1799              
C39_to_C38_dynamic_charger               1.81                 0.001                1.1799              
C48_to_C46_dynamic_charger               2.198                0.001                1.1799              
C47_to_C43_dynamic_charger               1.8095               0.001                1.1799              
Depot_to_C41_dynamic_charger             2.3005               0.001                1.1799              
Depot_to_C63_dynamic_charger             1.7639               0.001                1.1799              
C11_to_C9_dynamic_charger                1.8286               0.001                1.1799              
C18_to_C17_dynamic_charger               2.0257               0.001                1.1799              
C66_to_Depot_dynamic_charger             1.7375               0.001                0.295               
C22_to_C25_dynamic_charger               2.3762               0.001                1.1799              
C10_to_C11_dynamic_charger               1.9371               0.001                1.1799              
C11_to_C9_dynamic_charger                1.8286               0.001                1.1799              
C83_to_C84_dynamic_charger               2.3768               0.001                0.295               
Depot_to_C90_dynamic_charger             2.0255               0.001                0.295               
Depot_to_C23_dynamic_charger             1.5983               0.001                0.295               
C7_to_C3_dynamic_charger                 2.0847               0.001                0.295               
C71_to_C76_dynamic_charger               2.3708               0.001                1.1799              
C7_to_C3_dynamic_charger                 2.0847               0.001                0.295               
C15_to_C13_dynamic_charger               2.4994               0.001                0.295               
C5_to_Depot_dynamic_charger              2.1589               0.001                1.1799              
C69_to_C77_dynamic_charger               2.2697               0.001                0.295               
C47_to_C43_dynamic_charger               1.8095               0.001                1.1799              
Depot_to_C90_dynamic_charger             2.0255               0.001                0.295               
C72_to_C61_dynamic_charger               1.7311               0.001                1.1799              
C54_to_C55_dynamic_charger               1.9101               0.001                1.1799              
C77_to_C80_dynamic_charger               1.8795               0.001                1.1799              
C97_to_C100_dynamic_charger              1.5478               0.001                1.1799              
C48_to_C46_dynamic_charger               2.198                0.001                1.1799              
C15_to_C13_dynamic_charger               2.4994               0.001                0.295               
C85_to_C88_dynamic_charger               1.5197               0.001                1.1799              
Depot_to_C67_dynamic_charger             1.6977               0.001                1.1799              
C89_to_C91_dynamic_charger               2.2852               0.001                0.295               
C17_to_C15_dynamic_charger               1.9368               0.001                1.1799              
Depot_to_C67_dynamic_charger             1.6977               0.001                1.1799              
