CID                                      InvCost              VarCost              ChargingRate        
C100_to_C55_dynamic_charger              1.7665               0.001                22.2222             
C55_to_C88_dynamic_charger               2.0276               0.001                22.2222             
C40_to_C43_dynamic_charger               2.029                0.001                5.5556              
C81_to_C61_dynamic_charger               2.1276               0.001                5.5556              
C78_to_C14_dynamic_charger               2.1127               0.001                22.2222             
C90_to_C65_dynamic_charger               1.78                 0.001                22.2222             
C34_to_C50_dynamic_charger               1.8038               0.001                22.2222             
Depot_to_C80_dynamic_charger             2.1685               0.001                22.2222             
Depot_to_C80_dynamic_charger             2.1685               0.001                22.2222             
Depot_to_C69_dynamic_charger             2.1212               0.001                22.2222             
C95_to_C92_dynamic_charger               2.1195               0.001                22.2222             
C97_to_C75_dynamic_charger               2.0992               0.001                22.2222             
C60_to_C2_dynamic_charger                1.7493               0.001                22.2222             
C91_to_C56_dynamic_charger               1.8395               0.001                22.2222             
C75_to_C58_dynamic_charger               2.321                0.001                22.2222             
C20_to_C51_dynamic_charger               1.7064               0.001                22.2222             
C65_to_C99_dynamic_charger               2.3848               0.001                5.5556              
C4_to_C70_dynamic_charger                1.8404               0.001                5.5556              
C81_to_C61_dynamic_charger               2.1276               0.001                5.5556              
C51_to_C76_dynamic_charger               1.6305               0.001                22.2222             
C68_to_Depot_dynamic_charger             2.4843               0.001                5.5556              
C45_to_C8_dynamic_charger                2.4463               0.001                5.5556              
C21_to_C22_dynamic_charger               1.6566               0.001                22.2222             
C66_to_C64_dynamic_charger               2.4599               0.001                22.2222             
C79_to_C73_dynamic_charger               1.526                0.001                22.2222             
C86_to_C87_dynamic_charger               2.236                0.001                22.2222             
C51_to_C76_dynamic_charger               1.6305               0.001                22.2222             
C80_to_C91_dynamic_charger               1.8742               0.001                22.2222             
C55_to_C88_dynamic_charger               2.0276               0.001                22.2222             
C83_to_C66_dynamic_charger               2.4874               0.001                5.5556              
C64_to_C84_dynamic_charger               2.0002               0.001                5.5556              
C34_to_C50_dynamic_charger               1.8038               0.001                22.2222             
C7_to_C79_dynamic_charger                2.4907               0.001                22.2222             
C60_to_C2_dynamic_charger                1.7493               0.001                22.2222             
C79_to_C73_dynamic_charger               1.526                0.001                22.2222             
C82_to_Depot_dynamic_charger             1.8692               0.001                22.2222             
C83_to_C66_dynamic_charger               2.4874               0.001                5.5556              
C36_to_C40_dynamic_charger               1.5256               0.001                5.5556              
C93_to_C96_dynamic_charger               2.1086               0.001                5.5556              
C52_to_C82_dynamic_charger               1.6236               0.001                22.2222             
C65_to_C99_dynamic_charger               2.3848               0.001                5.5556              
C72_to_C41_dynamic_charger               2.1271               0.001                5.5556              
C72_to_C41_dynamic_charger               2.1271               0.001                5.5556              
C4_to_C70_dynamic_charger                1.8404               0.001                5.5556              
C66_to_C64_dynamic_charger               2.4599               0.001                22.2222             
C91_to_C56_dynamic_charger               1.8395               0.001                22.2222             
C68_to_Depot_dynamic_charger             2.4843               0.001                5.5556              
C82_to_Depot_dynamic_charger             1.8692               0.001                22.2222             
C36_to_C40_dynamic_charger               1.5256               0.001                5.5556              
C63_to_C18_dynamic_charger               2.147                0.001                22.2222             
C64_to_C84_dynamic_charger               2.0002               0.001                5.5556              
C73_to_C78_dynamic_charger               1.7635               0.001                22.2222             
C58_to_C74_dynamic_charger               1.8003               0.001                5.5556              
C7_to_C79_dynamic_charger                2.4907               0.001                22.2222             
C65_to_C99_dynamic_charger               2.3848               0.001                5.5556              
C97_to_C75_dynamic_charger               2.0992               0.001                22.2222             
C45_to_C8_dynamic_charger                2.4463               0.001                5.5556              
C61_to_C68_dynamic_charger               1.9768               0.001                22.2222             
C7_to_C79_dynamic_charger                2.4907               0.001                22.2222             
C22_to_C83_dynamic_charger               1.6151               0.001                5.5556              
C50_to_C85_dynamic_charger               1.5655               0.001                22.2222             
C75_to_C58_dynamic_charger               2.321                0.001                22.2222             
C80_to_C91_dynamic_charger               1.8742               0.001                22.2222             
C55_to_C88_dynamic_charger               2.0276               0.001                22.2222             
C63_to_C18_dynamic_charger               2.147                0.001                22.2222             
C76_to_C89_dynamic_charger               2.0388               0.001                5.5556              
C79_to_C73_dynamic_charger               1.526                0.001                22.2222             
C88_to_Depot_dynamic_charger             2.1198               0.001                22.2222             
C57_to_C77_dynamic_charger               2.1153               0.001                22.2222             
C95_to_C92_dynamic_charger               2.1195               0.001                22.2222             
C21_to_C22_dynamic_charger               1.6566               0.001                22.2222             
Depot_to_C80_dynamic_charger             2.1685               0.001                22.2222             
C20_to_C51_dynamic_charger               1.7064               0.001                22.2222             
C73_to_C78_dynamic_charger               1.7635               0.001                22.2222             
C20_to_C51_dynamic_charger               1.7064               0.001                22.2222             
C91_to_C56_dynamic_charger               1.8395               0.001                22.2222             
C97_to_C75_dynamic_charger               2.0992               0.001                22.2222             
C42_to_C1_dynamic_charger                1.5562               0.001                22.2222             
C90_to_C65_dynamic_charger               1.78                 0.001                22.2222             
