CID                                      InvCost              VarCost              ChargingRate        
C12_to_Depot_dynamic_charger             2.3544               0.001                8.6957              
C49_to_C64_dynamic_charger               2.2752               0.001                8.6957              
C82_to_C18_dynamic_charger               1.6259               0.001                8.6957              
C71_to_C9_dynamic_charger                1.9675               0.001                8.6957              
C98_to_C100_dynamic_charger              1.8609               0.001                8.6957              
C87_to_C13_dynamic_charger               1.5485               0.001                2.1739              
C10_to_C30_dynamic_charger               2.1863               0.001                8.6957              
C82_to_C18_dynamic_charger               1.6259               0.001                8.6957              
C22_to_C41_dynamic_charger               2.0851               0.001                2.1739              
C89_to_C60_dynamic_charger               2.2593               0.001                8.6957              
C17_to_C16_dynamic_charger               1.991                0.001                2.1739              
C26_to_Depot_dynamic_charger             1.5335               0.001                2.1739              
C22_to_C41_dynamic_charger               2.0851               0.001                2.1739              
C27_to_Depot_dynamic_charger             1.7091               0.001                8.6957              
C81_to_C34_dynamic_charger               1.8948               0.001                8.6957              
C86_to_C61_dynamic_charger               1.5686               0.001                8.6957              
C87_to_C13_dynamic_charger               1.5485               0.001                2.1739              
C39_to_C4_dynamic_charger                1.8465               0.001                2.1739              
C10_to_C30_dynamic_charger               2.1863               0.001                8.6957              
C88_to_Depot_dynamic_charger             1.8539               0.001                8.6957              
C12_to_Depot_dynamic_charger             2.3544               0.001                8.6957              
C31_to_C62_dynamic_charger               1.6264               0.001                8.6957              
C7_to_C19_dynamic_charger                1.6031               0.001                2.1739              
C86_to_C61_dynamic_charger               1.5686               0.001                8.6957              
C90_to_C10_dynamic_charger               2.1598               0.001                2.1739              
C94_to_Depot_dynamic_charger             1.6699               0.001                8.6957              
C53_to_Depot_dynamic_charger             2.0061               0.001                8.6957              
C94_to_Depot_dynamic_charger             1.6699               0.001                8.6957              
C53_to_Depot_dynamic_charger             2.0061               0.001                8.6957              
C5_to_Depot_dynamic_charger              1.6809               0.001                8.6957              
C94_to_Depot_dynamic_charger             1.6699               0.001                8.6957              
Depot_to_C6_dynamic_charger              2.0809               0.001                2.1739              
C76_to_C28_dynamic_charger               1.5133               0.001                2.1739              
C23_to_C67_dynamic_charger               1.8417               0.001                8.6957              
C54_to_C25_dynamic_charger               1.6182               0.001                8.6957              
C14_to_C38_dynamic_charger               1.717                0.001                8.6957              
C89_to_C60_dynamic_charger               2.2593               0.001                8.6957              
C67_to_C39_dynamic_charger               2.0048               0.001                2.1739              
C63_to_C32_dynamic_charger               2.386                0.001                8.6957              
C7_to_C19_dynamic_charger                1.6031               0.001                2.1739              
C66_to_C65_dynamic_charger               1.8353               0.001                8.6957              
C26_to_Depot_dynamic_charger             1.5335               0.001                2.1739              
C46_to_C36_dynamic_charger               2.3076               0.001                2.1739              
C46_to_C36_dynamic_charger               2.3076               0.001                2.1739              
C78_to_C79_dynamic_charger               1.7748               0.001                8.6957              
Depot_to_C1_dynamic_charger              1.913                0.001                2.1739              
C98_to_C100_dynamic_charger              1.8609               0.001                8.6957              
C71_to_C9_dynamic_charger                1.9675               0.001                8.6957              
C78_to_C79_dynamic_charger               1.7748               0.001                8.6957              
C13_to_Depot_dynamic_charger             1.8433               0.001                8.6957              
C49_to_C64_dynamic_charger               2.2752               0.001                8.6957              
C15_to_C42_dynamic_charger               1.8327               0.001                8.6957              
C46_to_C36_dynamic_charger               2.3076               0.001                2.1739              
C53_to_Depot_dynamic_charger             2.0061               0.001                8.6957              
C20_to_C66_dynamic_charger               1.9118               0.001                8.6957              
C66_to_C65_dynamic_charger               1.8353               0.001                8.6957              
C95_to_C94_dynamic_charger               2.4508               0.001                2.1739              
Depot_to_C68_dynamic_charger             1.6579               0.001                8.6957              
C29_to_C3_dynamic_charger                1.6942               0.001                8.6957              
Depot_to_C31_dynamic_charger             1.9684               0.001                2.1739              
C23_to_C67_dynamic_charger               1.8417               0.001                8.6957              
C2_to_C58_dynamic_charger                2.2697               0.001                8.6957              
C44_to_C86_dynamic_charger               1.6784               0.001                8.6957              
C59_to_C97_dynamic_charger               2.073                0.001                8.6957              
C79_to_C50_dynamic_charger               1.5976               0.001                2.1739              
C44_to_C86_dynamic_charger               1.6784               0.001                8.6957              
C57_to_C2_dynamic_charger                2.0414               0.001                8.6957              
C59_to_C97_dynamic_charger               2.073                0.001                8.6957              
Depot_to_C52_dynamic_charger             1.6431               0.001                8.6957              
C97_to_C95_dynamic_charger               2.4156               0.001                8.6957              
C67_to_C39_dynamic_charger               2.0048               0.001                2.1739              
C45_to_C46_dynamic_charger               1.8074               0.001                2.1739              
C23_to_C67_dynamic_charger               1.8417               0.001                8.6957              
Depot_to_C1_dynamic_charger              1.913                0.001                2.1739              
C2_to_C58_dynamic_charger                2.2697               0.001                8.6957              
C81_to_C34_dynamic_charger               1.8948               0.001                8.6957              
C83_to_Depot_dynamic_charger             1.5711               0.001                8.6957              
C38_to_C43_dynamic_charger               2.0438               0.001                2.1739              
C66_to_C65_dynamic_charger               1.8353               0.001                8.6957              
C5_to_Depot_dynamic_charger              1.6809               0.001                8.6957              
C10_to_C30_dynamic_charger               2.1863               0.001                8.6957              
C100_to_C85_dynamic_charger              2.0396               0.001                8.6957              
C77_to_C12_dynamic_charger               2.1414               0.001                2.1739              
Depot_to_C68_dynamic_charger             1.6579               0.001                8.6957              
C77_to_C12_dynamic_charger               2.1414               0.001                2.1739              
Depot_to_C52_dynamic_charger             1.6431               0.001                8.6957              
C54_to_C25_dynamic_charger               1.6182               0.001                8.6957              
C14_to_C38_dynamic_charger               1.717                0.001                8.6957              
C58_to_C53_dynamic_charger               2.3696               0.001                2.1739              
C67_to_C39_dynamic_charger               2.0048               0.001                2.1739              
C55_to_C24_dynamic_charger               1.9385               0.001                8.6957              
C88_to_Depot_dynamic_charger             1.8539               0.001                8.6957              
C54_to_C25_dynamic_charger               1.6182               0.001                8.6957              
C7_to_C19_dynamic_charger                1.6031               0.001                2.1739              
C97_to_C95_dynamic_charger               2.4156               0.001                8.6957              
C79_to_C50_dynamic_charger               1.5976               0.001                2.1739              
C59_to_C97_dynamic_charger               2.073                0.001                8.6957              
C41_to_C57_dynamic_charger               1.531                0.001                2.1739              
C41_to_C57_dynamic_charger               1.531                0.001                2.1739              
C15_to_C42_dynamic_charger               1.8327               0.001                8.6957              
C81_to_C34_dynamic_charger               1.8948               0.001                8.6957              
C76_to_C28_dynamic_charger               1.5133               0.001                2.1739              
C52_to_C7_dynamic_charger                1.6231               0.001                8.6957              
C57_to_C2_dynamic_charger                2.0414               0.001                8.6957              
C2_to_C58_dynamic_charger                2.2697               0.001                8.6957              
C89_to_C60_dynamic_charger               2.2593               0.001                8.6957              
Depot_to_C56_dynamic_charger             2.3221               0.001                2.1739              
C45_to_C46_dynamic_charger               1.8074               0.001                2.1739              
C10_to_C30_dynamic_charger               2.1863               0.001                8.6957              
C31_to_C62_dynamic_charger               1.6264               0.001                8.6957              
C86_to_C61_dynamic_charger               1.5686               0.001                8.6957              
Depot_to_C89_dynamic_charger             1.6352               0.001                2.1739              
Depot_to_C56_dynamic_charger             2.3221               0.001                2.1739              
Depot_to_C31_dynamic_charger             1.9684               0.001                2.1739              
C87_to_C13_dynamic_charger               1.5485               0.001                2.1739              
C31_to_C62_dynamic_charger               1.6264               0.001                8.6957              
C55_to_C24_dynamic_charger               1.9385               0.001                8.6957              
C22_to_C41_dynamic_charger               2.0851               0.001                2.1739              
Depot_to_C68_dynamic_charger             1.6579               0.001                8.6957              
C77_to_C12_dynamic_charger               2.1414               0.001                2.1739              
C17_to_C16_dynamic_charger               1.991                0.001                2.1739              
C65_to_C35_dynamic_charger               2.1922               0.001                2.1739              
C27_to_Depot_dynamic_charger             1.7091               0.001                8.6957              
C83_to_Depot_dynamic_charger             1.5711               0.001                8.6957              
Depot_to_C89_dynamic_charger             1.6352               0.001                2.1739              
C58_to_C53_dynamic_charger               2.3696               0.001                2.1739              
Depot_to_C56_dynamic_charger             2.3221               0.001                2.1739              
C90_to_C10_dynamic_charger               2.1598               0.001                2.1739              
C45_to_C46_dynamic_charger               1.8074               0.001                2.1739              
C78_to_C79_dynamic_charger               1.7748               0.001                8.6957              
C52_to_C7_dynamic_charger                1.6231               0.001                8.6957              
C97_to_C95_dynamic_charger               2.4156               0.001                8.6957              
C27_to_Depot_dynamic_charger             1.7091               0.001                8.6957              
C71_to_C9_dynamic_charger                1.9675               0.001                8.6957              
C45_to_C46_dynamic_charger               1.8074               0.001                2.1739              
C63_to_C32_dynamic_charger               2.386                0.001                8.6957              
C49_to_C64_dynamic_charger               2.2752               0.001                8.6957              
C27_to_Depot_dynamic_charger             1.7091               0.001                8.6957              
C39_to_C4_dynamic_charger                1.8465               0.001                2.1739              
C12_to_Depot_dynamic_charger             2.3544               0.001                8.6957              
C82_to_C18_dynamic_charger               1.6259               0.001                8.6957              
C63_to_C32_dynamic_charger               2.386                0.001                8.6957              
C17_to_C16_dynamic_charger               1.991                0.001                2.1739              
C28_to_Depot_dynamic_charger             1.8767               0.001                8.6957              
C28_to_Depot_dynamic_charger             1.8767               0.001                8.6957              
C12_to_Depot_dynamic_charger             2.3544               0.001                8.6957              
Depot_to_C68_dynamic_charger             1.6579               0.001                8.6957              
C65_to_C35_dynamic_charger               2.1922               0.001                2.1739              
C57_to_C2_dynamic_charger                2.0414               0.001                8.6957              
C65_to_C35_dynamic_charger               2.1922               0.001                2.1739              
C79_to_C50_dynamic_charger               1.5976               0.001                2.1739              
C7_to_C19_dynamic_charger                1.6031               0.001                2.1739              
C63_to_C32_dynamic_charger               2.386                0.001                8.6957              
Depot_to_C31_dynamic_charger             1.9684               0.001                2.1739              
Depot_to_C6_dynamic_charger              2.0809               0.001                2.1739              
C5_to_Depot_dynamic_charger              1.6809               0.001                8.6957              
C13_to_Depot_dynamic_charger             1.8433               0.001                8.6957              
C58_to_C53_dynamic_charger               2.3696               0.001                2.1739              
C5_to_Depot_dynamic_charger              1.6809               0.001                8.6957              
C58_to_C53_dynamic_charger               2.3696               0.001                2.1739              
C95_to_C94_dynamic_charger               2.4508               0.001                2.1739              
Depot_to_C89_dynamic_charger             1.6352               0.001                2.1739              
C28_to_Depot_dynamic_charger             1.8767               0.001                8.6957              
C38_to_C43_dynamic_charger               2.0438               0.001                2.1739              
C78_to_C79_dynamic_charger               1.7748               0.001                8.6957              
C29_to_C3_dynamic_charger                1.6942               0.001                8.6957              
C14_to_C38_dynamic_charger               1.717                0.001                8.6957              
C13_to_Depot_dynamic_charger             1.8433               0.001                8.6957              
C100_to_C85_dynamic_charger              2.0396               0.001                8.6957              
C94_to_Depot_dynamic_charger             1.6699               0.001                8.6957              
C55_to_C24_dynamic_charger               1.9385               0.001                8.6957              
C52_to_C7_dynamic_charger                1.6231               0.001                8.6957              
C59_to_C97_dynamic_charger               2.073                0.001                8.6957              
C66_to_C65_dynamic_charger               1.8353               0.001                8.6957              
C23_to_C67_dynamic_charger               1.8417               0.001                8.6957              
C20_to_C66_dynamic_charger               1.9118               0.001                8.6957              
C22_to_C41_dynamic_charger               2.0851               0.001                2.1739              
C71_to_C9_dynamic_charger                1.9675               0.001                8.6957              
C90_to_C10_dynamic_charger               2.1598               0.001                2.1739              
C83_to_Depot_dynamic_charger             1.5711               0.001                8.6957              
Depot_to_C89_dynamic_charger             1.6352               0.001                2.1739              
C52_to_C7_dynamic_charger                1.6231               0.001                8.6957              
C26_to_Depot_dynamic_charger             1.5335               0.001                2.1739              
C86_to_C61_dynamic_charger               1.5686               0.001                8.6957              
C82_to_C18_dynamic_charger               1.6259               0.001                8.6957              
C26_to_Depot_dynamic_charger             1.5335               0.001                2.1739              
C41_to_C57_dynamic_charger               1.531                0.001                2.1739              
C53_to_Depot_dynamic_charger             2.0061               0.001                8.6957              
C98_to_C100_dynamic_charger              1.8609               0.001                8.6957              
Depot_to_C1_dynamic_charger              1.913                0.001                2.1739              
Depot_to_C52_dynamic_charger             1.6431               0.001                8.6957              
C20_to_C66_dynamic_charger               1.9118               0.001                8.6957              
C29_to_C3_dynamic_charger                1.6942               0.001                8.6957              
C41_to_C57_dynamic_charger               1.531                0.001                2.1739              
C44_to_C86_dynamic_charger               1.6784               0.001                8.6957              
C38_to_C43_dynamic_charger               2.0438               0.001                2.1739              
