CID                                      InvCost              VarCost              ChargingRate        
C55_to_C61_dynamic_charger               2.3118               0.001                36.3636             
C85_to_C32_dynamic_charger               2.2761               0.001                36.3636             
C50_to_C34_dynamic_charger               2.1228               0.001                9.0909              
C92_to_C67_dynamic_charger               1.9871               0.001                9.0909              
C82_to_C88_dynamic_charger               1.7324               0.001                36.3636             
C32_to_C62_dynamic_charger               1.712                0.001                36.3636             
C7_to_C43_dynamic_charger                1.8393               0.001                36.3636             
C29_to_C91_dynamic_charger               1.5405               0.001                36.3636             
C86_to_C83_dynamic_charger               1.8489               0.001                36.3636             
C57_to_C60_dynamic_charger               1.7548               0.001                9.0909              
C9_to_C87_dynamic_charger                2.0121               0.001                36.3636             
C56_to_C20_dynamic_charger               2.4662               0.001                9.0909              
C96_to_C80_dynamic_charger               1.573                0.001                9.0909              
C23_to_C57_dynamic_charger               1.5503               0.001                36.3636             
C60_to_C6_dynamic_charger                1.8813               0.001                9.0909              
C33_to_C89_dynamic_charger               1.9876               0.001                36.3636             
C90_to_C79_dynamic_charger               2.471                0.001                9.0909              
C61_to_C54_dynamic_charger               2.2545               0.001                36.3636             
C6_to_C1_dynamic_charger                 1.526                0.001                9.0909              
C56_to_C20_dynamic_charger               2.4662               0.001                9.0909              
C71_to_C81_dynamic_charger               2.4969               0.001                9.0909              
C7_to_C43_dynamic_charger                1.8393               0.001                36.3636             
C7_to_C43_dynamic_charger                1.8393               0.001                36.3636             
C87_to_C58_dynamic_charger               1.9638               0.001                9.0909              
C33_to_C89_dynamic_charger               1.9876               0.001                36.3636             
C14_to_C73_dynamic_charger               2.2013               0.001                9.0909              
C2_to_C100_dynamic_charger               2.4985               0.001                9.0909              
C66_to_C59_dynamic_charger               1.6527               0.001                9.0909              
C85_to_C32_dynamic_charger               2.2761               0.001                36.3636             
C82_to_C88_dynamic_charger               1.7324               0.001                36.3636             
C54_to_C94_dynamic_charger               2.4547               0.001                9.0909              
C29_to_C91_dynamic_charger               1.5405               0.001                36.3636             
C79_to_C7_dynamic_charger                1.6164               0.001                36.3636             
C81_to_Depot_dynamic_charger             1.6721               0.001                9.0909              
C65_to_C76_dynamic_charger               1.8655               0.001                36.3636             
C69_to_C99_dynamic_charger               2.281                0.001                36.3636             
C74_to_C13_dynamic_charger               2.4389               0.001                36.3636             
Depot_to_C65_dynamic_charger             1.5078               0.001                36.3636             
C79_to_C7_dynamic_charger                1.6164               0.001                36.3636             
C81_to_Depot_dynamic_charger             1.6721               0.001                9.0909              
C99_to_C24_dynamic_charger               2.2734               0.001                9.0909              
C50_to_C34_dynamic_charger               2.1228               0.001                9.0909              
C25_to_C77_dynamic_charger               2.4144               0.001                36.3636             
C59_to_C74_dynamic_charger               2.14                 0.001                9.0909              
C87_to_C58_dynamic_charger               1.9638               0.001                9.0909              
C46_to_C68_dynamic_charger               2.347                0.001                36.3636             
C54_to_C94_dynamic_charger               2.4547               0.001                9.0909              
C50_to_C34_dynamic_charger               2.1228               0.001                9.0909              
C12_to_C53_dynamic_charger               2.055                0.001                36.3636             
C56_to_C20_dynamic_charger               2.4662               0.001                9.0909              
C86_to_C83_dynamic_charger               1.8489               0.001                36.3636             
C46_to_C68_dynamic_charger               2.347                0.001                36.3636             
C51_to_C64_dynamic_charger               1.5114               0.001                9.0909              
C92_to_C67_dynamic_charger               1.9871               0.001                9.0909              
C90_to_C79_dynamic_charger               2.471                0.001                9.0909              
C59_to_C74_dynamic_charger               2.14                 0.001                9.0909              
C60_to_C6_dynamic_charger                1.8813               0.001                9.0909              
C60_to_C6_dynamic_charger                1.8813               0.001                9.0909              
C78_to_C10_dynamic_charger               2.394                0.001                36.3636             
C23_to_C57_dynamic_charger               1.5503               0.001                36.3636             
C81_to_Depot_dynamic_charger             1.6721               0.001                9.0909              
C6_to_C1_dynamic_charger                 1.526                0.001                9.0909              
C77_to_C75_dynamic_charger               1.6971               0.001                36.3636             
C65_to_C76_dynamic_charger               1.8655               0.001                36.3636             
C55_to_C61_dynamic_charger               2.3118               0.001                36.3636             
C6_to_C1_dynamic_charger                 1.526                0.001                9.0909              
C75_to_C97_dynamic_charger               2.0413               0.001                36.3636             
C46_to_C68_dynamic_charger               2.347                0.001                36.3636             
Depot_to_C65_dynamic_charger             1.5078               0.001                36.3636             
